Code,Description,Work Type,Labor Hours,FRT
1307010012,Carrier - Side Shield - Inboard - 1st Row,Remove and Replace,0.12,0.12
1307010021,Carrier - Side Shield - Outboard - 1st Row,Remove and Install,0.18,0.18
1307010022,Carrier - Side Shield - Outboard - 1st Row,Remove and Replace,0.18,0.18
1307010102,1st Row Cushion Suspension,Remove and Replace,0.36,0.36
1307010201,1st Row Headrest Post Guide,Remove and Install,0.78,0.78
1307010202,1st Row Headrest Post Guide,Remove and Replace,0.78,0.78
1307010301,1st Row Inboard Sideshield - LH,Remove and Install,0.12,0.12
1307010302,1st Row Inboard Sideshield - LH,Remove and Replace,0.12,0.12
1307010501,Side Shield - Outboard - Driver Seat (Remove & Install),Remove and Install,0.18,0.18
1307010502,Side Shield - Outboard - Driver Seat (Remove & Replace),Remove and Replace,0.18,0.18
1307010511,Side Shield - Outboard - Passenger Seat (Remove & Install),Remove and Install,0.18,0.18
1307010512,Side Shield - Outboard - Passenger Seat (Remove & Replace),Remove and Replace,0.18,0.18
1307010701,Soft Trim Cover - Seat Back - 1st Row - LH,Remove and Install,0.9,0.9
1307010702,Soft Trim Cover - Seat Back - 1st Row - LH,Remove and Replace,0.9,0.9
1307010801,Soft Trim Cover - Seat Back - 1st Row - RH,Remove and Install,0.9,0.9
1307010802,Soft Trim Cover - Seat Back - 1st Row - RH,Remove and Replace,0.9,0.9
1307010901,Shell - Seat Back - 1st Row - LH,Remove and Install,0.12,0.12
1307010902,Shell - Seat Back - 1st Row - LH,Remove and Replace,0.12,0.12
1307011001,Shell - Seat Back - 1st Row- RH,Remove and Install,0.12,0.12
1307011002,Shell - Seat Back - 1st Row- RH,Remove and Replace,0.12,0.12
1307011101,1st Row Seat Cushion - Foam Pad,Remove and Install,0.0,0.0
1307011102,1st Row Seat Cushion - Foam Pad,Remove and Replace,0.7,0.7
1307011112,1st Row Seat Cushion - Foam Pad - RH,Remove and Replace,0.84,0.84
1307011201,Soft Trim Cover - Seat Cushion - 1st Row - LH,Remove and Install,0.78,0.78
1307011202,Soft Trim Cover - Seat Cushion - 1st Row - LH,Remove and Replace,0.78,0.78
1307011301,1st Row Seat Cushion - Soft Trim Cover - Right Hand,Remove and Install,0.78,0.78
1307011302,1st Row Seat Cushion - Soft Trim Cover - Right Hand,Remove and Replace,0.78,0.78
1307011501,1st Row Seatback - Foam Pad - LH,Remove and Install,0.75,0.75
1307011502,1st Row Seatback - Foam Pad - LH,Remove and Replace,0.9,0.9
1307011701,1st Row Heat Pad Seat Backrest,Remove and Install,0.75,0.75
1307011702,1st Row Heat Pad Seat Backrest,Remove and Replace,0.75,0.75
1307011801,1st Row Heat Pad Seat Cushion,Remove and Install,0.0,0.0
1307011802,1st Row Heat Pad Seat Cushion,Remove and Replace,0.7,0.7
1307011901,1st Row Inboard Sideshield - RH,Remove and Install,0.12,0.12
1307011902,1st Row Inboard Sideshield - RH,Remove and Replace,0.12,0.12
1307012001,1st Row Outboard Sideshield - For RH Seat - Lumbar,Remove and Install,0.18,0.18
1307012002,1st Row Outboard Sideshield - For RH Seat - Lumbar,Remove and Replace,0.18,0.18
1307012101,1st Row Seat Cushion - Soft Trim Cover - RH,Remove and Install,0.78,0.78
1307012102,1st Row Seat Cushion - Soft Trim Cover - RH,Remove and Replace,0.78,0.78
1307012201,1st Row Seatback - Foam Pad - RH,Remove and Install,0.75,0.75
1307012202,1st Row Seatback - Foam Pad - RH,Remove and Replace,0.75,0.75
1307020402,Shell - Seat Back - Front Seat (Sport Seat),Remove and Replace,0.18,0.18
1307021802,Decor Panel - 1st Row Seat - LH (Sport Seat),Remove and Replace,0.06,0.06
13070700301,FIRST ROW SEAT CUSHION - SOFT TRIM COVER ASSEMBLY - RIGHT HAND - TEXTILE,Remove and Install,0.65,0.65
13070700302,FIRST ROW SEAT CUSHION - SOFT TRIM COVER ASSEMBLY - RIGHT HAND - TEXTILE,Remove and Replace,0.78,0.78
1308010001,2nd Row - 5-Seater B-Cover Center Outer - RH,Remove and Install,0.18,0.18
1308010002,2nd Row - 5-Seater B-Cover Center Outer - RH,Remove and Replace,0.18,0.18
1308010201,2nd Row -  Right Foam Pad Back,Remove and Install,0.48,0.48
1308010202,2nd Row -  Right Foam Pad Back,Remove and Replace,0.48,0.48
1308010401,2nd Row - 5-Seater B-Cover Center Outer - LH,Remove and Install,0.18,0.18
1308010402,2nd Row - 5-Seater B-Cover Center Outer - LH,Remove and Replace,0.18,0.18
1308010501,2nd Row - 5-Seater B-Cover Inboard Inner - LH,Remove and Install,0.24,0.24
1308010502,2nd Row - 5-Seater B-Cover Inboard Inner - LH,Remove and Replace,0.24,0.24
1308010601,2nd Row - 5-Seater B-Cover Inboard Inner - RH,Remove and Install,0.24,0.24
1308010602,2nd Row - 5-Seater B-Cover Inboard Inner - RH,Remove and Replace,0.24,0.24
1308010701,2nd Row - 5-Seater B-Cover Inboard Outer - LH,Remove and Install,0.24,0.24
1308010702,2nd Row - 5-Seater B-Cover Inboard Outer - LH,Remove and Replace,0.24,0.24
1308010801,2nd Row - 5-Seater B-Cover Inboard Outer - RH,Remove and Install,0.24,0.24
1308010802,2nd Row - 5-Seater B-Cover Inboard Outer - RH,Remove and Replace,0.24,0.24
1308010901,2nd Row - 5-Seater B-Cover Outboard Inner - Center,Remove and Install,0.24,0.24
1308010902,2nd Row - 5-Seater B-Cover Outboard Inner - Center,Remove and Replace,0.24,0.24
1308011001,2nd Row - 5-Seater B-Cover Outboard Inner - LH,Remove and Install,0.36,0.36
1308011002,2nd Row - 5-Seater B-Cover Outboard Inner - LH,Remove and Replace,0.36,0.36
1308011101,2nd Row - 5-Seater B-Cover Outboard Inner - RH,Remove and Install,0.36,0.36
1308011102,2nd Row - 5-Seater B-Cover Outboard Inner - RH,Remove and Replace,0.36,0.36
1308011201,2nd Row - 5-Seater B-Cover Outboard Outer - LH,Remove and Install,0.12,0.12
1308011202,2nd Row - 5-Seater B-Cover Outboard Outer - LH,Remove and Replace,0.12,0.12
1308011301,2nd Row - 5-Seater B-Cover Outboard Outer - RH,Remove and Install,0.24,0.24
1308011302,2nd Row - 5-Seater B-Cover Outboard Outer - RH,Remove and Replace,0.24,0.24
1308011401,2nd Row - LH Foam Pad Back,Remove and Install,0.6,0.6
1308011402,2nd Row - LH Foam Pad Back,Remove and Replace,0.6,0.6
1308011501,2nd Row - Backpanel - Center,Remove and Install,0.06,0.06
1308011502,2nd Row - Backpanel - Center,Remove and Replace,0.06,0.06
1308011601,2nd Row - Backpanel - LH,Remove and Install,0.12,0.12
1308011602,2nd Row - Backpanel - LH,Remove and Replace,0.12,0.12
1308011701,2nd Row - Backpanel - RH,Remove and Install,0.12,0.12
1308011702,2nd Row - Backpanel - RH,Remove and Replace,0.12,0.12
1308011801,Shell - Seat Back - 2nd Row - LH,Remove and Install,0.54,0.54
1308011802,Shell - Seat Back - 2nd Row - LH,Remove and Replace,0.54,0.54
1308011901,Shell - Seat Back - 2nd Row - RH,Remove and Install,0.42,0.42
1308011902,Shell - Seat Back - 2nd Row - RH,Remove and Replace,0.42,0.42
1308012001,Soft Trim Cover - Seat Back - 2nd Row - LH,Remove and Install,0.6,0.6
1308012002,Soft Trim Cover - Seat Back - 2nd Row - LH,Remove and Replace,0.6,0.6
1308012101,Soft Trim Cover - Seat Back - 2nd Row - RH,Remove and Install,0.48,0.48
1308012102,Soft Trim Cover - Seat Back - 2nd Row - RH,Remove and Replace,0.48,0.48
1308012201,2nd Row - RH Foam Pad Back,Remove and Install,0.6,0.6
1308012202,2nd Row - RH Foam Pad Back,Remove and Replace,0.6,0.6
13080200001,Panel - Seat Back - 2nd Row Seat - RH (Model YL),Remove and Install,0.12,0.12
13080200002,Panel - Seat Back - 2nd Row Seat - RH (Model YL),Remove and Replace,0.12,0.12
13080200101,Panel - Seat Back - 2nd Row Seat - LH (Model YL),Remove and Install,0.12,0.12
13080200102,Panel - Seat Back - 2nd Row Seat - LH (Model YL),Remove and Replace,0.12,0.12
13080200201,Trim - Seat Back - 2nd Row - RH (Model YL),Remove and Install,0.66,0.66
13080200202,Foam - Seat Back - 2nd Row - RH (Model YL),Remove and Replace,0.72,0.72
13080200301,Trim - Seat Back - 2nd Row - LH (Model YL),Remove and Install,0.66,0.66
13080200302,Foam - Seat Back - 2nd Row - LH (Model YL),Remove and Replace,0.72,0.72
13080200401,Trim - Cushion - 2nd Row Seat - RH (Model YL),Remove and Install,0.96,0.96
13080200402,Trim - Seat Back - 2nd Row - RH (Model YL),Remove and Replace,0.66,0.66
13080200501,Trim - Cushion - 2nd Row Seat - LH (Model YL),Remove and Install,0.96,0.96
13080200502,Trim - Seat Back - 2nd Row - LH (Model YL),Remove and Replace,0.66,0.66
13080200601,Front Track Cover - 2nd Row Seat - RH (Model YL),Remove and Install,0.12,0.12
13080200602,Trim - Cushion - 2nd Row Seat - RH (Model YL),Remove and Replace,0.96,0.96
13080200701,Front Track Cover - 2nd Row Seat - LH (Model YL),Remove and Install,0.12,0.12
13080200702,Trim - Cushion - 2nd Row Seat - LH (Model YL),Remove and Replace,0.96,0.96
13080200801,Rear Track Cover - 2nd Row Seat - RH (Model YL),Remove and Install,0.12,0.12
13080200802,Heat Pad - Cushion - 2nd Row Seat - RH (Model YL),Remove and Replace,0.96,0.96
13080200901,Rear Track Cover - 2nd Row Seat - LH (Model YL),Remove and Install,0.12,0.12
13080200902,Heat Pad - Cushion - 2nd Row Seat - LH (Model YL),Remove and Replace,0.96,0.96
13080201002,Front Track Cover - 2nd Row Seat - RH (Model YL),Remove and Replace,0.12,0.12
13080201102,Front Track Cover - 2nd Row Seat - LH (Model YL),Remove and Replace,0.12,0.12
13080201202,Rear Track Cover - 2nd Row Seat - RH (Model YL),Remove and Replace,0.12,0.12
13080201302,Rear Track Cover - 2nd Row Seat - LH (Model YL),Remove and Replace,0.12,0.12
13080201401,Shell - Seat Back - 2nd Row - RH (Model YL),Remove and Install,0.48,0.48
13080201501,Shell - Seat Back - 2nd Row - LH (Model YL),Remove and Install,0.48,0.48
13080201601,Toe Kick Cover - 2nd Row Seat - RH (Model YL),Remove and Install,0.18,0.18
13080201701,Toe Kick Cover - 2nd Row Seat - LH (Model YL),Remove and Install,0.18,0.18
13080201801,Side Shield Assembly - 2nd Row Seat - RH (Model YL),Remove and Install,0.24,0.24
13080201802,Shell - Seat Back - 2nd Row - RH (Model YL),Remove and Replace,0.48,0.48
13080201901,Side Shield Assembly - 2nd Row Seat - LH (Model Y L),Remove and Install,0.24,0.24
13080201902,Shell - Seat Back - 2nd Row - LH (Model YL),Remove and Replace,0.48,0.48
13080202001,ECU Mounting Bezel - 2nd Row Seat - RH (Model YL),Remove and Install,0.36,0.36
13080202002,Toe Kick Cover - 2nd Row Seat - RH (Model YL),Remove and Replace,0.18,0.18
13080202101,ECU Mounting Bezel - 2nd Row Seat - LH (Model YL),Remove and Install,0.36,0.36
13080202102,Toe Kick Cover - 2nd Row Seat - LH (Model YL),Remove and Replace,0.18,0.18
13080202201,Armrest Assembly - 2nd Row Seat - RH (Model YL),Remove and Install,0.24,0.24
13080202202,Side Shield Assembly - 2nd Row Seat - RH (Model Y L),Remove and Replace,0.3,0.3
13080202301,Armrest Assembly - 2nd Row Seat - LH (Model YL),Remove and Install,0.24,0.24
13080202302,Side Shield Assembly - 2nd Row Seat - LH (Model Y L),Remove and Replace,0.3,0.3
13080202402,ECU Mounting Bezel - 2nd Row Seat - RH (Model YL),Remove and Replace,0.36,0.36
13080202502,ECU Mounting Bezel - 2nd Row Seat - LH (Model YL),Remove and Replace,0.36,0.36
13080202602,Armrest Assembly - 2nd Row Seat - RH (Model YL),Remove and Replace,0.3,0.3
13080202702,Armrest Assembly - 2nd Row Seat - LH (Model YL),Remove and Replace,0.3,0.3
13080202802,Foam - Seat Cushion - 2nd Row - RH (Model YL),Remove and Replace,0.96,0.96
13080202902,Foam - Seat Cushion - 2nd Row - LH (Model YL),Remove and Replace,0.96,0.96
13080203001,Trim - B-Cover Inboard Outer - 2nd Row - LH (7-Seat),Remove and Install,0.12,0.12
13080203002,Heat Pad - Seat Back - 2nd Row - RH (Model YL),Remove and Replace,0.72,0.72
1308020301,Foam - Seat Cushion - 2nd Row Seat - RH (7-Seat),Remove and Install,0.9,0.9
1308020302,Foam - Seat Cushion - 2nd Row Seat - RH (7-Seat),Remove and Replace,0.9,0.9
13080203102,Heat Pad - Seat Back - 2nd Row - LH (Model YL),Remove and Replace,0.72,0.72
13080203201,Backpanel - Center - 2nd Row (Model Y Standard) ,Remove and Install,0.06,0.06
13080203202,Backpanel - Center - 2nd Row (Model Y Standard) ,Remove and Replace,0.06,0.06
1308020501,B-Cover - Inner - Inboard - 2nd Row Seat - RH (7-Seat),Remove and Install,0.36,0.36
1308020502,B-Cover - Inner - Inboard - 2nd Row Seat - RH (7-Seat),Remove and Replace,0.36,0.36
1308020602,Trim - B-Cover Inboard Outer - 2nd Row Seat - LH (7-Seat),Remove and Replace,0.12,0.12
1308020701,B-Cover - Outer - Inboard - 2nd Row Seat - RH (7-Seat),Remove and Install,0.12,0.12
1308020702,B-Cover - Outer - Inboard - 2nd Row Seat - RH (7-Seat),Remove and Replace,0.12,0.12
1308020901,Trim Cover - Cushion - 2nd Row Seat - RH (7-Seat),Remove and Install,0.84,0.84
1308020902,Trim Cover - Cushion - 2nd Row Seat - RH (7-Seat),Remove and Replace,0.84,0.84
1308021001,Cover - Toe Kick - 2nd Row - LH (7-Seat),Remove and Install,0.06,0.06
1308021002,Cover - Toe Kick - 2nd Row - LH (7-Seat),Remove and Replace,0.06,0.06
1308021101,Cover - Toe Kick - 2nd Row - RH (7-Seat),Remove and Install,0.06,0.06
1308021102,Cover - Toe Kick - 2nd Row - RH (7-Seat),Remove and Replace,0.06,0.06
1308021201,Inner Sideshield - Outboard - 2nd Row Seat - LH (7-Seat),Remove and Install,0.18,0.18
1308021202,Inner Sideshield - Outboard - 2nd Row Seat - LH (7-Seat),Remove and Replace,0.18,0.18
1308021301,Inner Sideshield - Outboard - 2nd Row Seat - RH (7-Seat),Remove and Install,0.18,0.18
1308021302,Inner Sideshield - Outboard - 2nd Row Seat - RH (7-Seat),Remove and Replace,0.18,0.18
1308021501,Outer Sideshield - Outboard - 2nd Row Seat - LH (7-Seat),Remove and Install,0.12,0.12
1308021502,Outer Sideshield - Outboard - 2nd Row Seat - LH (7-Seat),Remove and Replace,0.12,0.12
13080300101,Outer Sideshield - Outboard - 2nd Row Seat - RH (7-Seat),Remove and Install,0.06,0.06
13080300102,Outer Sideshield - Outboard - 2nd Row Seat - RH (7-Seat),Remove and Replace,0.06,0.06
13090100001,Seat Escutcheon - 3rd Row - RH (Model YL),Remove and Install,0.06,0.06
13090100002,Seat Escutcheon - 3rd Row - RH (Model YL),Remove and Replace,0.06,0.06
13090100101,Seat Escutcheon - 3rd Row - LH (Model YL),Remove and Install,0.06,0.06
13090100102,Seat Escutcheon - 3rd Row - LH (Model YL),Remove and Replace,0.06,0.06
13090100121,Seat Escutcheon - 3rd Row - Pair (Model Y L),Remove and Install,0.06,0.06
13090100122,Seat Escutcheon - 3rd Row - Pair (Model Y L),Remove and Replace,0.06,0.06
13090100201,Panel - Seat Back - 3rd Row Seat - RH (Model YL),Remove and Install,0.06,0.06
13090100202,Panel - Seat Back - 3rd Row Seat - RH (Model YL),Remove and Replace,0.06,0.06
13090100301,Panel - Seat Back - 3rd Row Seat - LH (Model YL),Remove and Install,0.06,0.06
13090100302,Panel - Seat Back - 3rd Row Seat - LH (Model YL),Remove and Replace,0.06,0.06
13090100401,Shell - Seat Back - 3rd Row - RH (Model YL),Remove and Install,1.26,1.26
13090100402,Shell - Seat Back - 3rd Row - RH (Model YL),Remove and Replace,1.26,1.26
13090100501,Shell - Seat Back - 3rd Row - LH (Model YL),Remove and Install,1.26,1.26
13090100502,Shell - Seat Back - 3rd Row - LH (Model YL),Remove and Replace,1.26,1.26
13090100601,Trim - Seat Back - 3rd Row - RH (Model YL),Remove and Install,1.32,1.32
13090100602,Foam - Seat Back - 3rd Row - RH (Model YL),Remove and Replace,1.32,1.32
13090100701,Trim - Seat Back - 3rd Row - LH (Model YL),Remove and Install,1.32,1.32
13090100702,Foam - Seat Back - 3rd Row - LH (Model YL),Remove and Replace,1.32,1.32
13090100801,Angle Adjuster Cover - 3rd Row - LH (Model YL),Remove and Install,0.18,0.18
13090100802,Trim - Seat Back - 3rd Row - RH (Model YL),Remove and Replace,1.32,1.32
13090100901,B-Cover - Inner - 3rd Row - RH (Model YL),Remove and Install,0.54,0.54
13090100902,Trim - Seat Back - 3rd Row - LH (Model YL),Remove and Replace,1.32,1.32
13090101001,B-Cover - Inner - 3rd Row - LH (Model YL),Remove and Install,0.54,0.54
13090101002,Heat Pad - Seat Back - 3rd Row - RH (Model YL),Remove and Replace,1.32,1.32
13090101101,B-Cover - Center Outer - 3rd Row (Model YL),Remove and Install,0.12,0.12
13090101102,Heat Pad - Seat Back - 3rd Row - LH (Model YL),Remove and Replace,1.32,1.32
13090101201,B-Cover - Center Inner - 3rd Row (Model YL),Remove and Install,0.3,0.3
13090101202,Angle Adjuster Cover - 3rd Row - LH (Model YL),Remove and Replace,0.18,0.18
13090101301,Cover - Charging Port - 3rd Row Seat - RH (Model YL),Remove and Install,0.12,0.12
13090101302,B-Cover - Inner - 3rd Row - RH (Model YL),Remove and Replace,0.54,0.54
13090101401,Cover - Charging Port - 3rd Row Seat - LH (Model YL),Remove and Install,0.12,0.12
13090101402,B-Cover - Inner - 3rd Row - LH (Model YL),Remove and Replace,0.54,0.54
13090101501,USB Hub - 3rd Row Seat  (Model YL),Remove and Install,0.18,0.18
13090101502,B-Cover - Center Outer - 3rd Row (Model YL),Remove and Replace,0.12,0.12
13090101602,B-Cover - Center Inner - 3rd Row (Model YL),Remove and Replace,0.3,0.3
13090101702,Cover - Charging Port - 3rd Row Seat - RH (Model YL),Remove and Replace,0.12,0.12
13090101802,Cover - Charging Port - 3rd Row Seat - LH (Model YL),Remove and Replace,0.12,0.12
13090101902,USB Hub - 3rd Row Seat  (Model YL),Remove and Replace,0.18,0.18
13090102001,Angle Adjuster Cover - 3rd Row - RH (Model Y L),Remove and Install,0.18,0.18
13090102002,Angle Adjuster Cover - 3rd Row - RH (Model Y L),Remove and Replace,0.18,0.18
1309010201,B-Cover - Outer - Center Seatbelt - 3rd Row Seat (7-Seat),Remove and Install,0.12,0.12
1309010202,B-Cover - Outer - Center Seatbelt - 3rd Row Seat (7-Seat),Remove and Replace,0.12,0.12
1309010401,B-Cover - Inner - LH - 3rd Row Seat (7-Seat),Remove and Install,0.48,0.48
1309010402,B-Cover - Inner - LH - 3rd Row Seat (7-Seat),Remove and Replace,0.48,0.48
14050002,USB Drive,Remove and Replace,0.06,0.06
14050100001,USB Bluetooth Module - Glove Box (Model Y Standard) ,Remove and Install,0.0,0.0
14050100002,USB Bluetooth Module - Glove Box (Model Y Standard) ,Remove and Replace,0.0,0.0
14050100101,Instrument Panel Assembly - Lower (Model Y Standard) ,Remove and Install,0.36,0.36
14050100102,Instrument Panel Assembly - Lower (Model Y Standard) ,Remove and Replace,0.36,0.36
14050100201,Instrument Panel Assembly - Upper (Model Y Standard) ,Remove and Install,1.5,1.5
14050100202,Instrument Panel Assembly - Upper (Model Y Standard) ,Remove and Replace,1.5,1.5
14050100301,Wrap Around Assembly - Instrument Panel (Model Y Standard) ,Remove and Install,0.3,0.3
14050100302,Wrap Around Assembly - Instrument Panel (Model Y Standard) ,Remove and Replace,0.3,0.3
1405010041,Cover - Knee Airbag - RH,Remove and Install,0.24,0.24
1405010042,Cover - Knee Airbag - RH,Remove and Replace,0.24,0.24
1405010201,Hush Panel - Footwell - Driver,Remove and Install,0.06,0.06
1405010202,Hush Panel - Footwell - Driver,Remove and Replace,0.06,0.06
1405010301,Glove Box,Remove and Install,0.3,0.3
1405010302,Glove Box,Remove and Replace,0.3,0.3
14050103801,Assembly - Instrument Panel - Upper,Remove and Install,1.38,1.38
14050103802,Assembly - Instrument Panel - Upper,Remove and Replace,1.62,1.62
14050103901,INSTRUMENT PANEL - GLOVE BOX ASSEMBLY - BLUETOOTH USB MODULE,Remove and Install,0.48,0.48
14050103902,INSTRUMENT PANEL - GLOVE BOX ASSEMBLY - BLUETOOTH USB MODULE,Remove and Replace,0.48,0.48
1405010402,Hush Panel - Footwell - Front Passenger,Remove and Replace,0.1,0.1
1405010501,Assembly - Instrument Panel - Upper (RHD),Remove and Install,1.38,1.38
1405010502,Assembly - Instrument Panel - Upper (RHD),Remove and Replace,1.38,1.38
1405010701,Instrument Panel - Center Screen - Neck,Remove and Install,0.2,0.2
1405010702,Instrument Panel - Center Screen - Neck,Remove and Replace,0.2,0.2
1405010801,Instrument Panel - End Cap - Substrate - LH,Remove and Install,0.06,0.06
1405010802,Instrument Panel - End Cap - Substrate - LH,Remove and Replace,0.06,0.06
1405010901,Instrument Panel - End Cap - Substrate - RH,Remove and Install,0.06,0.06
1405010902,Instrument Panel - End Cap - Substrate - RH,Remove and Replace,0.06,0.06
1405011091,Assembly - Instrument Panel - Lower,Remove and Install,0.12,0.12
1405011092,Assembly - Instrument Panel - Lower,Remove and Replace,0.12,0.12
1405011101,Glove Box (RHD),Remove and Install,0.18,0.18
1405011102,Glove Box (RHD),Remove and Replace,0.18,0.18
1405011201,Instrument Panel - Knee Impact Foam - Driver - LH,Remove and Install,0.42,0.42
1405011202,Instrument Panel - Knee Impact Foam - Driver - LH,Remove and Replace,0.42,0.42
1405011301,INSTRUMENT PANEL - KNEE IMPACT FOAM - DRIVER OB,Remove and Install,0.0,0.0
1405011302,INSTRUMENT PANEL - KNEE IMPACT FOAM - DRIVER OB,Remove and Replace,0.0,0.0
1405011401,Instrument Panel - Knee Impact Foam - RH,Remove and Install,0.42,0.42
1405011402,Instrument Panel - Knee Impact Foam - RH,Remove and Replace,0.42,0.42
1405011501,Instrument Panel - Noise Vibration Harness Pad - Driver,Remove and Install,1.5,1.5
1405011502,Instrument Panel - Noise Vibration Harness Pad - Driver,Remove and Replace,1.5,1.5
1405011601,Instrument Panel - Noise Vibration Harness Pad - Passenger,Remove and Install,1.5,1.5
1405011602,Instrument Panel - Noise Vibration Harness Pad - Passenger,Remove and Replace,1.5,1.5
1405011701,Gap Hider - Steering Column - Lower,Remove and Install,0.6,0.6
1405011702,Gap Hider - Steering Column - Lower,Remove and Replace,0.6,0.6
1405012001,Gap Hider - Steering Column - Lower (RHD),Remove and Install,0.42,0.42
1405012002,Gap Hider - Steering Column - Lower (RHD),Remove and Replace,0.42,0.42
1405012102,Puddle Lamp - Passenger Footwell,Remove and Replace,0.1,0.1
1405012201,Speaker Grill - Instrument Panel,Remove and Install,0.3,0.3
1405012202,Speaker Grill - Instrument Panel,Remove and Replace,0.3,0.3
1405012301,Instrument Panel - End Cap - Substrate - RH,Remove and Install,0.05,0.05
1405012302,Instrument Panel - End Cap - Substrate - RH,Remove and Replace,0.06,0.06
1405012401,Instrument Panel - Knee Impact Foam - Driver - RH,Remove and Install,0.48,0.48
1405012402,Instrument Panel - Knee Impact Foam - Driver - RH,Remove and Replace,0.48,0.48
1405020031,"Dash Support Frame -Display Support Bracket, Left Hand",Remove and Install,1.44,1.44
1405020032,"Dash Support Frame -Display Support Bracket, Left Hand",Remove and Replace,1.44,1.44
1405020201,Cowl Top Foam - Instrument Panel,Remove and Install,0.3,0.3
1405020202,Cowl Top Foam - Instrument Panel,Remove and Replace,0.3,0.3
1405020301,Beam - Cross Car,Remove and Install,2.22,2.22
1405020302,Beam - Cross Car,Remove and Replace,2.22,2.22
1405020401,Beam - Cross Car (RHD),Remove and Install,2.28,2.28
1405020402,Beam - Cross Car (RHD),Remove and Replace,2.28,2.28
1405020501,Hush Panel - Footwell - Front Passenger (RHD),Remove and Install,0.06,0.06
1405020502,Hush Panel - Footwell - Front Passenger (RHD),Remove and Replace,0.06,0.06
1405020521,Float Wing - Instrument Panel,Remove and Install,0.06,0.06
1405020522,Float Wing Assembly - Instrument Panel,Remove and Replace,0.06,0.06
1405020601,Instrument Panel Riser - LH,Remove and Install,0.1,0.1
1405020602,Instrument Panel Riser - LH,Remove and Replace,0.1,0.1
1405020701,Instrument Panel Riser - RH,Remove and Install,0.35,0.35
1405020702,Instrument Panel Riser - RH,Remove and Replace,0.35,0.35
1405020801,Instrument Panel Service Panel,Remove and Install,0.05,0.05
1405020802,Instrument Panel Service Panel,Remove and Replace,0.05,0.05
1405020901,Instrument Panel - Defrost Cover - LH,Remove and Install,1.15,1.15
1405020902,Instrument Panel - Defrost Cover - LH,Remove and Replace,1.15,1.15
1405021101,Instrument Panel - Defrost Cover - RH,Remove and Install,1.15,1.15
1405021102,Instrument Panel - Defrost Cover - RH,Remove and Replace,1.15,1.15
1405030071,Footwell Duct - Driver,Remove and Install,0.12,0.12
1405030072,Footwell Duct - Driver,Remove and Replace,0.12,0.12
1405030121,Air Vent - Instrument  Panel (Pair),Remove and Install,1.56,1.56
1405030122,Air Vent - Instrument  Panel (Pair),Remove and Replace,1.56,1.56
1405030201,Footwell Duct - Passenger,Remove and Install,0.24,0.24
1405030202,Footwell Duct - Passenger,Remove and Replace,0.24,0.24
1405030301,Air Vent - Instrument Panel - Driver,Remove and Install,1.5,1.5
1405030302,Air Vent - Instrument Panel - Driver,Remove and Replace,1.5,1.5
1405030401,Instrument Panel - Air Vent - Passenger,Remove and Install,1.25,1.25
1405030402,Instrument Panel - Air Vent - Passenger,Remove and Replace,1.5,1.5
1405030501,Air Vent - Instrument Panel - Passenger (RHD),Remove and Install,1.44,1.44
1405030502,Air Vent - Instrument Panel - Passenger (RHD),Remove and Replace,1.44,1.44
1405030601,Instrument Panel - Air Wave Duct - LH,Remove and Install,1.44,1.44
1405030602,Instrument Panel - Air Wave Duct - LH,Remove and Replace,1.44,1.44
1405030701,Instrument Panel - Air Wave Duct - RH,Remove and Install,0.3,0.3
1405030702,Instrument Panel - Air Wave Duct - RH,Remove and Replace,0.2,0.2
1405030901,Instrument Panel - Driver Footwell Duct - RHD,Remove and Install,0.0,0.0
1405030902,Instrument Panel - Driver Footwell Duct - RHD,Remove and Replace,0.0,0.0
1405031001,Instrument Panel - Passenger Footwell Duct - RHD,Remove and Install,0.12,0.12
1405031002,Instrument Panel - Passenger Footwell Duct - RHD,Remove and Replace,0.12,0.12
1405031101,Instrument Panel - RHD - Air Wave Duct - Left,Remove and Install,0.24,0.24
1405031102,Instrument Panel - RHD - Air Wave Duct - Left,Remove and Replace,0.24,0.24
1405031201,Instrument Panel - RHD - Air Wave Duct - Right,Remove and Install,1.15,1.15
1405031202,Instrument Panel - RHD - Air Wave Duct - Right,Remove and Replace,1.15,1.15
15000004,Adjustment: Interior Trim,Test/Adjust,0.2,0.2
1505010041,Glare Shield - Front Camera,Remove and Install,0.24,0.24
1505010042,Glare Shield - Front Camera,Remove and Replace,0.24,0.24
1505010101,Quad Camera Cover Lower - HW4,Remove and Install,0.05,0.05
1505010102,Quad Camera Cover Lower - HW4,Remove and Replace,0.05,0.05
1505010201,Quad Camera Cover Upper,Remove and Install,0.18,0.18
1505010202,Quad Camera Cover Upper,Remove and Replace,0.18,0.18
1505010301,Rear View Mirror,Remove and Install,0.05,0.05
1505010302,Rear View Mirror,Remove and Replace,0.05,0.05
1505020101,Sun Visor - LH,Remove and Install,0.05,0.05
1505020102,Sun Visor - LH,Remove and Replace,0.05,0.05
1505020201,Sun Visor - Right Hand,Remove and Install,0.05,0.05
1505020202,Sun Visor - Right Hand,Remove and Replace,0.05,0.05
15110100001,Trim - Upper - Liftgate (Model YL),Remove and Install,0.06,0.06
15110100002,Trim - Upper - Liftgate (Model YL),Remove and Replace,0.06,0.06
