Code,Description,Work Type,Labor Hours,FRT
11501601,Fixed Glass - Rear Door - LH (Remove & Install),Remove and Install,0.55,0.55
11501602,Fixed Glass - Rear Door - LH (Remove & Replace),Remove and Replace,0.66,0.66
11501701,Fixed Glass - Rear Door - RH (Remove & Install),Remove and Install,0.55,0.55
11501702,Fixed Glass - Rear Door - RH (Remove & Replace),Remove and Replace,0.66,0.66
11501908,Clean Up Broken Glass,Restore,0.75,0.75
11502001,Window Motor/Regulator Assembly - Front - LH (Remove & Install),Remove and Install,0.9,0.9
11502002,Window Regulator - Front - LH (Remove & Replace),Remove and Replace,0.9,0.9
11502101,Window Motor/Regulator Assembly - Front - RH (Remove & Install),Remove and Install,0.9,0.9
11502102,Window Regulator - Front - RH (Remove & Replace),Remove and Replace,0.9,0.9
11502201,Window Regulator - Rear - LH (Remove & Install),Remove and Install,0.72,0.72
11502202,Window Regulator - Rear - LH (Remove & Replace),Remove and Replace,0.72,0.72
11502301,Window Regulator - Rear - RH (Remove & Install),Remove and Install,0.72,0.72
11502302,Window Regulator - Rear - RH (Remove & Replace),Remove and Replace,0.72,0.72
11502501,Switch - Window Lift - Driver's (Remove & Install),Remove and Install,0.25,0.25
11502502,Switch - Window Lift - Driver's (Remove & Replace),Remove and Replace,0.3,0.3
11502701,Switch - Window Lift - Front Passenger (Remove & Install),Remove and Install,0.2,0.2
11502702,Switch - Window Lift - Front Passenger (Remove & Replace),Remove and Replace,0.24,0.24
11503001,Switch - Window Lift - Rear - LH (Remove & Install),Remove and Install,0.15,0.15
11503002,Switch - Window Lift - Rear - LH (Remove & Replace),Remove and Replace,0.18,0.18
11503101,Switch - Window Lift - Rear - RH (Remove & Install),Remove and Install,0.15,0.15
11503102,Switch - Window Lift - Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
11504001,Applique - C-Pillar - LH (Remove & Install),Remove and Install,1.0,1.0
11504002,Applique - C-Pillar - LH (Remove & Replace),Remove and Replace,1.2,1.2
11504101,Applique - C-Pillar - RH (Remove & Install),Remove and Install,1.0,1.0
11504102,Applique - C-Pillar - RH (Remove & Replace),Remove and Replace,1.2,1.2
11700004,Adjustment: Seal,Test/Adjust,0.2,0.2
11700301,Seal - Body - Side - Front - Primary - LH (Remove & Install),Remove and Install,0.06,0.06
11700302,Seal - Body - Side - Front - Primary - LH (Remove & Replace),Remove and Replace,0.06,0.06
11700401,Seal - Body - Side - Front - Primary - RH (Remove & Install),Remove and Install,0.06,0.06
11700402,Seal - Body - Side - Front - Primary - RH (Remove & Replace),Remove and Replace,0.06,0.06
11700502,Seal - Body - Side - Rear - Primary - LH (Remove & Replace),Remove and Replace,2.58,2.58
11700601,Seal - Body - Side - Rear - Primary - RH (Remove & Install),Remove and Install,2.58,2.58
11700602,Seal - Body - Side - Rear - Primary - RH (Remove & Replace),Remove and Replace,2.58,2.58
11700801,Seal - B-Pillar Applique - LH (Remove & Install),Remove and Install,0.5,0.5
11700802,Seal - B-Pillar Applique - LH (Remove & Replace),Remove and Replace,0.6,0.6
11700901,Seal - B-Pillar Applique - RH (Remove & Install),Remove and Install,0.5,0.5
11700902,Seal - B-Pillar Applique - RH (Remove & Replace),Remove and Replace,0.6,0.6
11701001,Closeout Panel - Door - Front - LH - 1st Generation (Remove & Install),Remove and Install,0.42,0.42
11701002,Closeout Panel - Door - Front - LH - 1st Generation (Remove & Replace),Remove and Replace,0.42,0.42
11701101,Closeout Panel - Door - Front - RH - 1st Generation (Remove & Install),Remove and Install,0.42,0.42
11701102,Closeout Panel - Door - Front - RH - 1st Generation (Remove & Replace),Remove and Replace,0.42,0.42
11701201,Closeout Panel - Door - Front - LH - 2nd Generation (Remove & Install),Remove and Install,0.42,0.42
11701202,Closeout Panel - Door - Front - LH - 2nd Generation (Remove & Replace),Remove and Replace,0.42,0.42
11701301,Closeout Panel - Door - Front - RH - 2nd Generation (Remove & Install),Remove and Install,0.24,0.24
11701302,Closeout Panel - Door - Front - RH - 2nd Generation (Remove & Replace),Remove and Replace,0.3,0.3
11701401,Closeout Panel - Door - Rear - LH (Remove & Install),Remove and Install,0.6,0.6
11701402,Closeout Panel - Door - Rear - LH (Remove & Replace),Remove and Replace,0.6,0.6
11701500202,Seal - Window - Rear Door - LH,Remove and Replace,0.78,0.78
11701501,Closeout Panel - Door - Rear - RH (Remove & Install),Remove and Install,0.6,0.6
11701801,Seal - Hood (Remove & Install),Remove and Install,0.1,0.1
11701802,Seal - Hood (Remove & Replace),Remove and Replace,0.12,0.12
11702001,Seal - Liftgate (Remove & Install),Remove and Install,0.06,0.06
11702002,Seal - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
11702501,Seal - Outer Belt - Rear Door - RH (Remove and Install),Remove and Install,0.06,0.06
11702502,Seal - Outer Belt - Rear Door - RH (Remove and Replace),Remove and Replace,0.06,0.06
11702601,Seal - Window - Rear Door - RH,Remove and Install,0.78,0.78
11703001,Seal - Outer Belt - Front Door - LH (Remove & Install),Remove and Install,0.24,0.24
11703002,Seal - Outer Belt - Front Door - LH (Remove & Replace),Remove and Replace,0.12,0.12
11703101,Seal - Outer Belt - Front Door - RH (Remove & Install),Remove and Install,0.24,0.24
11703102,Seal - Outer Belt - Front Door - RH (Remove & Replace),Remove and Replace,0.24,0.24
11703201,Seal - Inner Belt - Front Door - LH (Remove & Install),Remove and Install,0.25,0.25
11703202,Seal - Inner Belt - Front Door - LH (Remove & Replace),Remove and Replace,0.36,0.36
11703301,Seal - Inner Belt - Front Door - RH (Remove & Install),Remove and Install,0.25,0.25
11703302,Seal - Inner Belt - Front Door - RH (Remove & Replace),Remove and Replace,0.36,0.36
11704101,Seal - Inner Belt - Rear Door - LH (Remove & Install),Remove and Install,0.3,0.3
11704102,Seal - Inner Belt - Rear Door - LH (Remove & Replace),Remove and Replace,0.36,0.36
11704201,Seal - Inner Belt - Rear Door - RH (Remove & Install),Remove and Install,0.3,0.3
11704202,Seal - Inner Belt - Rear Door - RH (Remove and Replace),Remove and Replace,0.36,0.36
11704401,Seal - Outer Belt - Rear Door - LH (Remove & Install),Remove and Install,0.06,0.06
11704402,Seal - Outer Belt - Rear Door - LH (Remove & Replace),Remove and Replace,0.06,0.06
11704501,Seal - Outer Belt - Rear Door- RH (Remove & Install),Remove and Install,0.06,0.06
11704502,Seal - Outer Belt - Rear Door- RH (Remove & Replace),Remove and Replace,0.06,0.06
11705001,Edge Protector - Rear Door - Lower - LH (Remove & Install),Remove and Install,0.15,0.15
11705101,Edge Protector - Rear Door - Lower - RH (Remove & Install),Remove and Install,0.15,0.15
11705201,Seal - Secondary - Front Door - LH (Remove & Install),Remove and Install,0.1,0.1
11705202,Seal - Secondary - Front Door - LH (Remove & Replace),Remove and Replace,0.12,0.12
11705301,Seal - Secondary - Front Door - RH (Remove & Install),Remove and Install,0.1,0.1
11705302,Seal - Secondary - Front Door - RH (Remove & Replace),Remove and Replace,0.12,0.12
11705401,Seal - Rear Door Cantrail - LH (Remove & Install),Remove and Install,0.9,0.9
11705402,Seal - Rear Door Cantrail - LH (Remove & Replace),Remove and Replace,1.08,1.08
11705501,Seal - Rear Door Cantrail - RH (Remove & Install),Remove and Install,0.9,0.9
11705502,Seal - Rear Door Cantrail - RH (Remove & Replace),Remove and Replace,1.08,1.08
11706001,Seal - Door - Rear - Upper - LH (Remove & Install),Remove and Install,1.45,1.45
11706002,Seal - Door - Rear - Upper - LH (Remove & Replace),Remove and Replace,1.74,1.74
11706101,Seal - Door - Rear - Upper - RH (Remove & Install),Remove and Install,1.45,1.45
11706102,Seal - Door - Rear - Upper - RH (Remove & Replace),Remove and Replace,1.74,1.74
11706301,Seal - Window - Rear Door - LH,Remove and Install,0.78,0.78
11706401,Seal - Window - Rear Door - RH,Remove and Install,0.78,0.78
11706402,Seal - Window - Rear Door - RH,Remove and Replace,0.78,0.78
11707101,Seal - Upper Bright - Front - LH (Remove & Install),Remove and Install,0.24,0.24
11707102,Seal - Upper Bright - Front - LH (Remove & Replace),Remove and Replace,0.24,0.24
11707201,Seal - Upper Bright - Front - RH (Remove & Install),Remove and Install,0.2,0.2
11707202,Seal - Upper Bright - Front - RH (Remove & Replace),Remove and Replace,0.24,0.24
11707301,Protector - Lower Edge - Rear Door - LH (Remove & Install),Remove and Install,0.05,0.05
11707302,Protector - Lower Edge - Rear Door - LH (Remove & Replace),Remove and Replace,0.12,0.12
11707401,Protector - Lower Edge - Rear Door - RH (Remove & Install),Remove and Install,0.05,0.05
11707402,Protector - Lower Edge - Rear Door - RH (Remove & Replace),Remove and Replace,0.06,0.06
11709001,Seal - Lower NVH Extrusion - LH (Remove & Install),Remove and Install,0.85,0.85
11709002,Seal - Lower NVH Extrusion - LH (Remove and Replace),Remove and Replace,1.02,1.02
11709102,Seal - Lower NVH Extrusion - RH (Remove & Replace),Remove and Replace,1.02,1.02
12000004,Adjustment: Exterior Trim,Test/Adjust,0.2,0.2
12010901,Wheel Arch Liner - Front - LH (Remove & Install),Remove and Install,0.3,0.3
12010902,Wheel Arch Liner - Front - LH (Remove & Replace),Remove and Replace,0.3,0.3
12011001,Wheel Arch Liner - Front - RH (Remove & Install),Remove and Install,0.3,0.3
12011002,Wheel Arch Liner - Front - RH (Remove & Replace),Remove and Replace,0.3,0.3
12011101,Wheel Arch Liner - Rear - LH (Remove & Install),Remove and Install,0.3,0.3
12011102,Wheel Arch Liner - Rear - LH (Remove & Replace),Remove and Replace,0.3,0.3
12011201,Wheel Arch Liner - Rear - RH (Remove & Install),Remove and Install,0.3,0.3
12011202,Wheel Arch Liner - Rear - RH (Remove & Replace),Remove and Replace,0.3,0.3
12013101,Baffle - Fender (LH) (Remove & Install),Remove and Install,0.42,0.42
12013102,Baffle - Fender (LH) (Remove and Replace),Remove and Replace,0.42,0.42
1201320,Baffle - Fender (RH) (Remove and Replace),Remove and Replace,0.0,0.0
12013201,Baffle - Fender - RH (Remove & Install),Remove and Install,0.35,0.35
12013202,Baffle - Fender - RH (Remove & Replace),Remove and Replace,0.42,0.42
12030101,Panel - Aero Shield - Front (Remove & Install),Remove and Install,0.18,0.18
12030102,Panel - Aero Shield - Front (Remove & Replace),Remove and Replace,0.18,0.18
12030501,Panel - Aero Shield - Mid (Remove & Install),Remove and Install,0.42,0.42
12030502,Panel - Aero Shield - Mid (Remove & Replace),Remove and Replace,0.3,0.3
12030506,Panel - Aero Shield - Mid (Retrofit),Retrofit,0.72,0.72
12030801,Diffuser Panel - Rear (Remove & Install),Remove and Install,0.78,0.78
12030802,Diffuser Panel - Rear (Remove & Replace),Remove and Replace,0.78,0.78
12050501,Tesla Badge - Front (Remove & Install),Remove and Install,0.05,0.05
12050502,Tesla Badge - Front (Remove & Replace),Remove and Replace,0.06,0.06
12050601,Vehicle Configuration Badge (Remove & Install),Remove and Install,0.2,0.2
12050602,Vehicle Configuration Badge (Remove & Replace),Remove and Replace,0.24,0.24
12050606,Vehicle Configuration Badge (Retrofit),Retrofit,0.24,0.24
12050607,Vehicle Configuration Badge (Remove),Modify,0.06,0.06
12050701,Tesla Badge - Rear (Remove & Install),Remove and Install,0.1,0.1
12050702,Tesla Badge - Rear (Remove & Replace),Remove and Replace,0.12,0.12
12052007,Paint Protection Film - Remove,Modify,0.6,0.6
12070101,Bracket - License Plate - Front (Remove & Install),Remove and Install,0.05,0.05
12070102,Bracket - License Plate - Front (Remove & Replace),Remove and Replace,0.06,0.06
12070106,Bracket - License Plate - Front (Retrofit),Retrofit,0.12,0.12
12070206,Install Tesla License Plate Frame,Installation,0.12,0.12
12071001,License Plates (Install Onto Existing Brackets),Installation,0.06,0.06
12072306,Bracket - License Plate - Rear (Retrofit),Retrofit,0.06,0.06
12072311,Bracket - License Plate - Rear (NA) (Remove & Install),Remove and Install,0.0,0.0
12091101,Door Mirror Assembly - LH (Remove & Install),Remove and Install,0.66,0.66
12091102,Door Mirror Assembly - LH (Remove & Replace),Remove and Replace,0.66,0.66
12091201,Door Mirror Assembly - RH (Remove & Install),Remove and Install,0.66,0.66
12091202,Door Mirror Assembly - RH (Remove & Replace),Remove and Replace,0.66,0.66
12091701,Skull Cap - Door Mirror - LH (Remove & Install),Remove and Install,0.06,0.06
12091702,Skull Cap - Door Mirror - LH (Remove & Replace),Remove and Replace,0.06,0.06
12091801,Skull Cap - Door Mirror - RH (Remove & Install),Remove and Install,0.06,0.06
12091802,Skull Cap - Door Mirror - RH (Remove & Replace),Remove and Replace,0.06,0.06
12092001,Glass - Door Mirror - LH (Remove & Install),Remove and Install,0.05,0.05
12092002,Glass - Door Mirror - LH (Remove & Replace),Remove and Replace,0.06,0.06
12092101,Glass - Door Mirror - RH (Remove & Install),Remove and Install,0.05,0.05
12092102,Glass - Door Mirror - RH (Remove & Replace),Remove and Replace,0.06,0.06
12200101,Applique - B-Pillar - LH (Remove & Install),Remove and Install,0.12,0.12
12200102,Applique - B-Pillar - LH (Remove & Replace),Remove and Replace,0.12,0.12
12200201,Applique - B-Pillar - RH (Remove & Install),Remove and Install,0.12,0.12
12200202,Applique - B-Pillar - RH (Remove & Replace),Remove and Replace,0.12,0.12
12200501,Brightwork - Upper - Front - LH (Remove & Install),Remove and Install,0.18,0.18
12200502,Brightwork - Upper - Front - LH (Remove & Replace),Remove and Replace,0.18,0.18
12200601,Brightwork - Upper - Front - RH (Remove & Install),Remove and Install,0.25,0.25
12200602,Brightwork - Upper - Front - RH (Remove & Replace),Remove and Replace,0.3,0.3
12200701,Brightwork - Upper - Rear - LH  (Remove & Install),Remove and Install,1.05,1.05
12200702,Brightwork - Upper - Rear - LH  (Remove & Replace),Remove and Replace,1.38,1.38
12200801,Brightwork - Upper - Rear - RH (Remove & Install),Remove and Install,1.05,1.05
12200802,Brightwork - Upper - Rear - RH (Remove & Replace),Remove and Replace,1.26,1.26
12201201,Garnish - Fender - Front - LH (Remove & Install),Remove and Install,0.24,0.24
12201202,Fender Garnish - Front - LH (Remove & Replace),Remove and Replace,0.24,0.24
12201301,Garnish - Fender - Front - RH (Remove & Install),Remove and Install,0.24,0.24
12201302,Fender Garnish - Front - RH (Remove & Replace),Remove and Replace,0.24,0.24
12201401,Garnish - Fender - Rear - LH (Remove & Install),Remove and Install,0.06,0.06
12201402,Garnish - Fender - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
12201501,Garnish - Fender - Rear - RH (Remove & Install),Remove and Install,0.06,0.06
12201502,Garnish - Fender - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
12202001,Molding - Rocker Panel - LH (Remove & Install),Remove and Install,0.24,0.24
12202002,Molding - Rocker Panel - LH (Remove & Replace),Remove and Replace,0.24,0.24
12202101,Molding - Rocker Panel - RH (Remove & Install),Remove and Install,0.24,0.24
12202102,Molding - Rocker Panel - RH (Remove & Replace),Remove and Replace,0.24,0.24
12202201,Fairing - Rocker Panel - Rear - LH (Remove & Install),Remove and Install,0.06,0.06
12202202,Fairing - Rocker Panel - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
12202211,Fairing - Rocker Panel - Front - LH (Remove & Install),Remove and Install,0.15,0.15
12202212,Fairing - Rocker Panel - Front - LH (Remove & Replace),Remove and Replace,0.18,0.18
12202301,Fairing - Rocker Panel - Rear - RH (Remove & Install),Remove and Install,0.06,0.06
12202302,Fairing - Rocker Panel - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
12202311,Fairing - Rocker Panel - Front - RH (Remove & Install),Remove and Install,0.15,0.15
12202312,Fairing - Rocker Panel - Front - RH (Remove & Replace),Remove and Replace,0.18,0.18
12202401,Carrier - Rocker Panel - LH (Remove & Install),Remove and Install,0.42,0.42
12202402,Carrier - Rocker Panel - LH (Remove & Replace),Remove and Replace,0.42,0.42
12202501,Carrier - Rocker Panel - RH (Remove & Install),Remove and Install,0.48,0.48
12202502,Carrier - Rocker Panel - RH (Remove & Replace),Remove and Replace,0.48,0.48
12203001,Pad - Lifting - Each (Remove & Install),Remove and Install,0.12,0.12
12203002,Pad - Lifting - Each (Remove & Replace),Remove and Replace,0.12,0.12
12203101,Pad - Lifting - Pair (Remove & Install),Remove and Install,0.15,0.15
12203102,Pad - Lifting - Pair (Remove & Replace),Remove and Replace,0.18,0.18
12203201,Pad - Lifting -  Vehicle Set (Remove & Install),Remove and Install,0.25,0.25
12203202,Pad - Lifting -  Vehicle Set (Remove & Replace),Remove and Replace,0.3,0.3
12204001,Cladding - Door - Front - LH (Remove & Install),Remove and Install,0.3,0.3
12204002,Cladding - Door - Front - LH (Remove & Replace),Remove and Replace,0.3,0.3
12204101,Cladding - Door - Front - RH (Remove & Install),Remove and Install,0.3,0.3
12204102,Cladding - Door - Front - RH (Remove & Replace),Remove and Replace,0.3,0.3
12204201,Cladding - Door - Rear - LH (Remove & Install),Remove and Install,0.1,0.1
12204202,Cladding - Door - Rear - LH (Remove & Replace),Remove and Replace,0.12,0.12
12204301,Cladding - Door - Rear - RH (Remove & Install),Remove and Install,0.1,0.1
