Code,Description,Work Type,Labor Hours,FRT
1530083041,Bracket - Upper - Center Floor,Remove and Install,0.48,0.48
1530083042,Bracket - Upper - Center Floor,Remove and Replace,0.48,0.48
1530083051,Bezel - Duct - Carpet - Rear,Remove and Install,0.12,0.12
1530083052,Bezel - Duct - Carpet - Rear,Remove and Replace,0.12,0.12
1530083061,Side Trim - Pedal,Remove and Install,0.06,0.06
1530083062,Side Trim - Pedal,Remove and Replace,0.06,0.06
1530083071,Carpet Assembly - Driver,Remove and Install,0.36,0.36
1530083072,Carpet Assembly - Driver,Remove and Replace,0.36,0.36
1530083081,Carpet Assembly - Front Passenger,Remove and Install,0.54,0.54
1530083082,Carpet Assembly - Front Passenger,Remove and Replace,0.54,0.54
1530083091,Carpet Assembly - Rear,Remove and Install,0.6,0.6
1530083092,Carpet Assembly - Rear,Remove and Replace,0.6,0.6
1530083101,Floor Mat Kit,Remove and Install,0.12,0.12
1530083102,Floor Mat Kit,Remove and Replace,0.12,0.12
1530083111,Trim - Lower - Rear Wall,Remove and Install,0.18,0.18
1530083112,Trim - Lower - Rear Wall,Remove and Replace,0.18,0.18
16010005,HV Battery Coolant - Drain and Refill (With Battery Removed),Remove and Replace,0.15,0.15
16010020,HV Battery Pack Isolation Inspection,Inspection,0.6,0.6
16010103501,HV Battery Assembly (Long Range),Remove and Install,4.2,4.2
16010103502,HV Battery Assembly (Long Range),Remove and Replace,5.22,5.22
1601011032,Thermal Vent - HV Battery ,Remove and Replace,0.48,0.48
16010201,HV Battery (AWD),Remove and Install,6.55,6.55
16010202,HV Battery (AWD),Remove and Replace,8.3,8.3
1601070011,HV Connector Header - 2-Pole/600V,Remove and Install,0.71,0.71
1601070012,HV Connector Header - 2-Pole/600V,Remove and Replace,0.71,0.71
1601070021,"High Voltage Battery Assembly - Disconnect, Pyro, Single Joint",Remove and Install,0.72,0.72
1601070022,"High Voltage Battery Assembly - Disconnect, Pyro, Single Joint",Remove and Replace,0.72,0.72
1601070031,"HV Connector Header - DC, FC",Remove and Install,3.24,3.24
1601070032,"High Voltage Battery Assembly - HV Connector Header, DC FC",Remove and Replace,3.24,3.24
1601070041,"High Voltage Battery Assembly - HV Connector Header, Front Door",Remove and Install,0.71,0.71
1601070042,"High Voltage Battery Assembly - HV Connector Header, Front Door",Remove and Replace,0.71,0.71
1601070051,"Doubler - HV Connector Header - DC, FC",Remove and Install,1.56,1.56
1601070052,"Doubler - HV Connector Header - DC, FC",Remove and Replace,1.56,1.56
1601070061,Cover - Pyro Access  - HV Battery,Remove and Install,0.6,0.6
1601070062,Cover - Pyro Access  - HV Battery,Remove and Replace,0.6,0.6
1601070071,Flood Port,Remove and Install,0.71,0.71
1601070072,Flood Port,Remove and Replace,0.71,0.71
1601070091,Terrestrial Armor,Remove and Install,1.74,1.74
1601070092,Terrestrial Armor,Remove and Replace,1.74,1.74
1601070096,Terrestrial Armor Package (Retrofit),Retrofit,1.62,1.62
1601070101,Chinstrap - Front - HV Battery,Remove and Install,0.71,0.71
1601070102,Chinstrap - Front - HV Battery,Remove and Replace,0.71,0.71
1601070111,Venting Bracket - Rear - HV Battery,Remove and Install,0.71,0.71
1601070112,Venting Bracket - Rear - HV Battery,Remove and Replace,0.71,0.71
1601070121,"Fuse, 60A, 1000VDC, Eaton EVK22-60-T - HV Battery",Remove and Install,3.3,3.3
1601070122,"Fuse, 60A, 1000VDC, Eaton EVK22-60-T - HV Battery",Remove and Replace,3.3,3.3
1601070131,Skid Plate - Rear,Remove and Install,0.18,0.18
1601070132,Skid Plate - Rear,Remove and Replace,0.18,0.18
1601070141,"High Voltage Battery Assembly - Rear Right Side Ski, HVB",Remove and Install,0.71,0.71
1601070142,"High Voltage Battery Assembly - Rear Right Side Ski, HVB",Remove and Replace,0.71,0.71
1601070151,Littelfuse 828 - 30,Remove and Install,0.6,0.6
1601070152,Littelfuse 828 - 30,Remove and Replace,0.6,0.6
16011908,Inspection for Vehicle Soaking in Water,Test/Adjust,1.74,1.74
16015300,Discharge HV Battery (At Pack Contactors),Test/Adjust,1.02,1.02
16015400,Discharge HV Battery (Smart Mode),Test/Adjust,1.38,1.38
16015500,Discharge HV Battery (Through Touchscreen Service Mode),Test/Adjust,0.06,0.06
16018725,HV Battery Vitals Inspection,Inspection,0.06,0.06
16100400,Ancillary Bay Air Leak Test,Inspection,0.42,0.42
16100410,Ancillary Bay Air Leak Test (Busbar Type),Test/Adjust,0.42,0.42
16102000,Platter Enclosure Air Leak Test,Test/Adjust,0.6,0.6
16102010,Platter Enclosure Coolant Leak Test,Inspection,1.38,1.38
16102020,Platter Enclosure Coolant (Drain and Refill),Test/Adjust,0.12,0.12
16102100,HV Battery Air Leak Test,Test/Adjust,0.66,0.66
16200200,Ancillary Bay Coolant Leak Test,Inspection,2.16,2.16
16200505,Coolant - HV Battery (Drain and Refill) ,Maintenance,1.08,1.08
16202000,Ancillary Bay Coolant (Drain and Refill),Test/Adjust,2.28,2.28
16300100,Resistance Meter (Zero Adjust),Test/Adjust,0.05,0.05
1630010011,Pyro Disconnect,Remove and Install,0.72,0.72
1630010012,Pyro Disconnect,Remove and Replace,0.72,0.72
1630010021,"Ancillary Components - HV Connector Header, FC",Remove and Install,0.71,0.71
1630010022,"Ancillary Components - HV Connector Header, FC",Remove and Replace,0.71,0.71
1630010031,Header - HV Connector - Front Drive Unit,Remove and Install,0.42,0.42
1630010032,Header - HV Connector - Front Drive Unit,Remove and Replace,0.42,0.42
1630010041,"Ancillary Components - HV Connector Header, Dc FC, Doubler",Remove and Install,0.71,0.71
1630010042,"Ancillary Components - HV Connector Header, DC FC, Doubler",Remove and Replace,0.71,0.71
1630010051,Flood Port,Remove and Install,0.36,0.36
1630010052,Flood Port,Remove and Replace,0.36,0.36
1630010061,Ancillary Components - Harness - Device Cluster,Remove and Install,0.71,0.71
1630010071,Harness - Shunt Jumper,Remove and Install,3.84,3.84
1630010072,Harness - Shunt Jumper,Remove and Replace,3.84,3.84
1630010081,Power Conversion System,Remove and Install,4.2,4.2
1630010082,Power Conversion System,Remove and Replace,4.2,4.2
1630010091,"PCB, AC Junction Box, B2",Remove and Install,3.42,3.42
1630010092,"PCB, AC Junction Box, B2",Remove and Replace,3.42,3.42
1630010101,Ancillary Cover,Remove and Install,3.18,3.18
1630010102,Anclilary Cover,Remove and Replace,3.18,3.18
1630010111,Device Cluster Assembly,Remove and Install,3.96,3.96
1630010112,Device Cluster Assembly,Remove and Replace,3.84,3.84
1630010121,Ancillary Components - Busbar DC Link Positive,Remove and Install,0.71,0.71
1630010122,Ancillary Components - Busbar DC Link Positive,Remove and Replace,0.71,0.71
1630010131,"Ancillary Components - DC Inlet, Positive",Remove and Install,0.71,0.71
1630010132,"Ancillary Components - DC Inlet, Positive",Remove and Replace,0.71,0.71
1630010141,DC Inlet - Negative - Ancillary Bay,Remove and Install,0.71,0.71
1630010142,DC Inlet - Negative - Ancillary Bay,Remove and Replace,0.71,0.71
1630010151,Last Mile Busbar Assembly,Remove and Install,4.56,4.56
1630010152,Last Mile Busbar Assembly,Remove and Replace,4.56,4.56
1630010161,HV Harness - Device Cluster,Remove and Install,2.76,2.76
1630010162,HV Harness - Device Cluster,Remove and Replace,2.76,2.76
1630010171,HV Harness - AC Junction Box To PCS,Remove and Install,3.24,3.24
1630010172,HV Harness - AC Junction Box To PCS,Remove and Replace,3.24,3.24
1630010181,HV Harness - AC Junction Box To FC,Remove and Install,3.18,3.18
1630010182,HV Harness - AC Junction Box To FC,Remove and Replace,3.18,3.18
1630010191,"Fuse, 60A, 1000VDC, Eaton EVK22-60-T - Ancillary",Remove and Install,3.3,3.3
1630010192,"Fuse, 60A, 1000VDC, Eaton EVK22-60-T - Ancillary",Remove and Replace,3.3,3.3
1630010201,Ancillary Components - Fast Charge Insulator,Remove and Install,0.71,0.71
1630010202,Ancillary Components - Fast Charge Insulator,Remove and Replace,0.71,0.71
1630010211,30A Sand Fuse - Ancillary Bay,Remove and Install,0.71,0.71
1630010212,30A Sand Fuse - Ancillary Bay,Remove and Replace,0.71,0.71
1630010221,AC Junction Box,Remove and Install,3.42,3.42
1630010222,AC Junction Box,Remove and Replace,3.42,3.42
1630010311,Coolant Hose Assembly - Power Conversion System,Remove and Install,4.2,4.2
1630010312,Coolant Hose Assembly - Power Conversion System,Remove and Replace,4.2,4.2
1630010342,Harness - Ancillary Bay,Remove and Replace,3.48,3.48
16300105726,Ferrite Core - Device Cluster Assembly,Installation,0.12,0.12
16300105801,Fuse - Power Conversion System (Long Range),Remove and Install,1.74,1.74
16300105802,Fuse - Power Conversion System (Long Range),Remove and Replace,1.74,1.74
16300105901,Ancillary Cover (Long Range),Remove and Install,1.56,1.56
16300105902,Ancillary Cover (Long Range),Remove and Replace,1.56,1.56
16300106001,Device Cluster Assembly (Long Range),Remove and Install,2.34,2.34
16300106002,Device Cluster Assembly (Long Range),Remove and Replace,2.4,2.4
16300106101,Power Conversion System (Long Range),Remove and Install,2.52,2.52
16300106102,Power Conversion System (Long Range),Remove and Replace,2.52,2.52
16300106201,Header - DC Input - Busbar - Ancillary (Long Range),Remove and Install,1.62,1.62
16300106202,Header - DC Input - Busbar - Ancillary (Long Range),Remove and Replace,1.62,1.62
16300106301,Device Cluster Assembly (Long Range),Remove and Install,2.34,2.34
16300106302,Device Cluster Assembly (Long Range),Remove and Replace,2.34,2.34
16300106401,Coolant Hose Assembly - Power Conversion System (Long Range),Remove and Install,2.52,2.52
16300106402,Coolant Hose Assembly - Power Conversion System (Long Range),Remove and Replace,2.52,2.52
16300106501,Last Mile Busbar Assembly (Long Range),Remove and Install,3.06,3.06
16300106502,Last Mile Busbar Assembly (Long Range),Remove and Replace,3.06,3.06
16300106601,Jumper Harness - ACJB to PCS (Long Range),Remove and Install,1.68,1.68
16300106602,Jumper Harness - ACJB to PCS (Long Range),Remove and Replace,1.68,1.68
16300106701,AC Junction Box - Ancillary (Long Range),Remove and Install,1.86,1.86
16300106702,AC Junction Box - Ancillary (Long Range),Remove and Replace,1.86,1.86
16300106801,Harness - Ancillary (Long Range),Remove and Install,1.8,1.8
16300106802,Harness - Ancillary (Long Range),Remove and Replace,1.8,1.8
16300500,HV Integrity Check - HV Battery,Test/Adjust,0.12,0.12
16309000,HV Battery Contactor Seize Check,Test/Adjust,3.18,3.18
17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
17000008,Jumpstart Vehicle (Restore),Restore,0.6,0.6
17010000,Vehicle HV Disablement Procedure,Test/Adjust,0.36,0.36
17010008,MV Battery - Recover,Restore,0.06,0.06
17010410,LV Power (Disconnect & Connect),Modify,0.06,0.06
17010500,MV Maintainer (Connect & Disconnect),Maintenance,0.06,0.06
17011000,Vehicle HV Disablement Procedure (with Terrestrial Armor Installed),Test/Adjust,1.68,1.68
1702000000,Mid-Voltage Power (Disconnect and Connect),,0.06,0.06
1702081011,MV Battery - Li-ion 48V,Remove and Install,0.12,0.12
1702081012,MV Battery - Li-ion 48V,Remove and Replace,0.18,0.18
17100008,Harness Connector - Reconnect,Restore,0.1,0.1
17100010,Harness Connector - Repair (Does Not Include Access Labor),Restore,0.72,0.72
1710013011,Harness - Bed - LH,Remove and Install,2.7,2.7
1710013012,Harness - Bed - LH,Remove and Replace,2.7,2.7
1710013021,Harness - Bed - RH,Remove and Install,2.58,2.58
1710013022,Harness - Bed - RH,Remove and Replace,2.58,2.58
1710013031,Harness - MV Backbone,Remove and Install,1.26,1.26
1710013032,Harness - MV Backbone,Remove and Replace,1.26,1.26
1710029008,Center Display Cable Overlay,Repair,0.84,0.84
1710029011,Harness - Cowl,Remove and Install,0.6,0.6
1710029012,Harness - Cowl,Remove and Replace,0.6,0.6
1710029021,Harness - Instrument Panel,Remove and Install,2.04,2.04
1710029022,Harness - Instrument Panel,Remove and Replace,2.04,2.04
1710029031,Harness - Speaker - Cowl,Remove and Install,1.68,1.68
1710029032,Harness - Speaker - Cowl,Remove and Replace,1.68,1.68
1710029041,Harness - Console,Remove and Install,0.84,0.84
1710029042,Harness - Console,Remove and Replace,0.84,0.84
1710030001,Harness - Door - Front - RH,Remove and Install,0.48,0.48
1710030002,Harness - Door - Front - RH,Remove and Replace,0.48,0.48
1710031011,Harness - Door - Front - LH,Remove and Install,0.54,0.54
1710031012,Harness - Door - Front - LH,Remove and Replace,0.54,0.54
1710031021,Harness - Door - Rear - RH,Remove and Install,0.42,0.42
1710031022,Harness - Door - Rear - RH,Remove and Replace,0.42,0.42
1710031031,Harness - Trim - Door - Rear - RH,Remove and Install,0.12,0.12
1710031032,Harness - Trim - Door - Rear - RH,Remove and Replace,0.12,0.12
1710031041,Door Harnesses - Front RH Door,Remove and Install,0.71,0.71
1710031042,Door Harnesses - Front RH Door,Remove and Replace,0.71,0.71
1710031051,Harness - Trim - Door - Front - LH,Remove and Install,0.18,0.18
1710031052,Harness - Trim - Door - Front - LH,Remove and Replace,0.18,0.18
1710031061,Harness - Trim - Door - Rear - LH,Remove and Install,0.18,0.18
1710031062,Harness - Trim - Door - Rear - LH,Remove and Replace,0.18,0.18
1710031071,"Harness - Door, Closures Devices",Remove and Install,0.42,0.42
1710031072,"Harness - Door, Closures Devices",Remove and Replace,0.42,0.42
1710031081,Harness - Door - Rear - LH,Remove and Install,0.42,0.42
1710031082,Harness - Door - Rear - LH,Remove and Replace,0.42,0.42
1710031111,Harness - Trim - Door - Front - RH,Remove and Install,0.18,0.18
1710031112,Harness - Trim - Door - Front - RH,Remove and Replace,0.18,0.18
1710032011,Harness - Front Drive Unit,Remove and Install,1.2,1.2
1710032012,Harness - Front Drive Unit,Remove and Replace,1.2,1.2
1710032021,Harness - Subframe - Rear (Dual Motor),Remove and Install,0.9,0.9
1710032022,Harness - Subframe - Rear (Dual Motor),Remove and Replace,0.9,0.9
1710032031,Harness - Subframe - Rear (Tri-Motor),Remove and Install,1.62,1.62
1710032032,Harness - Subframe - Rear (Tri-Motor),Remove and Replace,1.62,1.62
1710051011,Harness - Fascia - Front,Remove and Install,0.42,0.42
1710051012,Harness - Fascia - Front,Remove and Replace,0.42,0.42
1710051021,Harness - Gate - Front,Remove and Install,0.48,0.48
1710051022,Harness - Gate - Front,Remove and Replace,0.48,0.48
1710051031,Harness - FEM,Remove and Install,0.48,0.48
1710051032,Harness - FEM,Remove and Replace,0.48,0.48
1710066011,Harness - Cabin Floor,Remove and Install,1.44,1.44
1710066012,Harness - Cabin Floor,Remove and Replace,1.44,1.44
1710066021,Harness - LH - Frunk,Remove and Install,2.76,2.76
1710066022,Harness - LH - Frunk,Remove and Replace,2.76,2.76
1710066031,Harness - RH - Frunk,Remove and Install,4.5,4.5
1710066032,Harness - RH - Frunk,Remove and Replace,4.5,4.5
1710091002,Harness - Seat - 1st Row - LH,Remove and Replace,0.9,0.9
1710091012,Harness - Seat - 1st Row - RH,Remove and Replace,0.84,0.84
1710091022,Harness - Seat - 2nd Row,Remove and Replace,1.8,1.8
1710095011,Harness - Tailgate,Remove and Install,0.42,0.42
1710095012,Harness - Tailgate,Remove and Replace,0.42,0.42
1710095021,Harness - Fascia - Rear,Remove and Install,0.48,0.48
1710095022,Harness - Fascia - Rear,Remove and Replace,0.48,0.48
1710109011,Harness - Side Assembly - RH,Remove and Install,1.74,1.74
1710109012,Harness - Side Assembly - RH,Remove and Replace,1.74,1.74
1710109021,Harness - Side Assembly - LH,Remove and Install,2.1,2.1
1710109022,Harness - Side Assembly - LH,Remove and Replace,2.1,2.1
1710109031,Harness - Trim - A-Pillar - LH,Remove and Install,0.24,0.24
1710109032,Harness - Trim - A-Pillar - LH,Remove and Replace,0.24,0.24
1710109041,Harness - Trim - A -Pillar - RH,Remove and Install,0.24,0.24
1710109042,Harness - Trim - A -Pillar - RH,Remove and Replace,0.24,0.24
1710109051,Harness - Roof Accessory Jumper,Remove and Install,0.18,0.18
1710109052,Harness - Roof Accessory Jumper,Remove and Replace,0.18,0.18
1710112011,Harness - Steering Jumper,Remove and Install,0.72,0.72
1710112012,Steering Harnesses - SBW Jumper,Remove and Replace,0.72,0.72
1710112021,Harness - Steer Jumper - Rear,Remove and Install,0.84,0.84
1710112022,Harness - Steer Jumper - Rear,Remove and Replace,0.84,0.84
1710118011,Harness - Ancillary Bay,Remove and Install,2.82,2.82
1710118012,Harness - Ancillary Bay,Remove and Replace,2.82,2.82
1710118021,TBD - Harness - Shunt Jumper,Remove and Install,0.71,0.71
1710118022,TBD - Harness - Shunt Jumper,Remove and Replace,0.71,0.71
1710118031,TBD - Harness - Device Cluster,Remove and Install,0.71,0.71
1710118032,TBD - Harness - Device Cluster,Remove and Replace,0.71,0.71
1710119011,"Thermal and HVAC Harnesses - Harness - Megavac, Center",Remove and Install,0.71,0.71
1710119012,"Thermal and HVAC Harnesses - Harness - Megavac, Center",Remove and Replace,0.71,0.71
1710119021,Harness - HVAC Dry Side,Remove and Install,2.46,2.46
1710119022,Harness - HVAC Dry Side,Remove and Replace,2.46,2.46
1710119031,"Thermal and HVAC Harnesses - Harness - Supermanifold W/ Standalone Controller, Center",Remove and Install,0.71,0.71
1710119032,"Thermal and HVAC Harnesses - Harness - Supermanifold W/ Standalone Controller, Center",Remove and Replace,0.71,0.71
17101200901,Harness - Frunk - RH (Long Range),Remove and Install,4.56,4.56
17101200902,Harness - Frunk - RH (Long Range),Remove and Replace,4.56,4.56
17101201001,Harness - Bed - LH (Long Range),Remove and Install,2.64,2.64
17101201002,Harness - Bed - LH (Long Range),Remove and Replace,2.64,2.64
17101201101,Harness - Bed - RH (Long Range),Remove and Install,2.58,2.58
17101201102,Harness - Bed - RH (Long Range),Remove and Replace,2.58,2.58
1710134011,Harness - Windshield,Remove and Install,0.36,0.36
1710134012,Harness - Windshield,Remove and Replace,0.36,0.36
17101900101,Harness - Cabin Floor (Long Range),Remove and Install,1.5,1.5
17101900102,Harness - Cabin Floor (Long Range),Remove and Replace,1.5,1.5
17103200101,Harness - Jumper - Rear Steer (Long Range),Remove and Install,0.66,0.66
17103200102,Harness - Jumper - Rear Steer (Long Range),Remove and Replace,0.66,0.66
17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
17105008,Wire - Electrical Harness (Does Not Include Access Labor) (RepAir),Restore,0.0,0.0
17105102,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove and Replace),Remove and Replace,0.29,0.29
17105208,Connector Terminal - Electrical Harness (Does Not Include Access Labor) (RepAir),Restore,0.0,0.0
17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
1715017011,Body Controller - RH,Remove and Install,0.6,0.6
1715017012,Body Controller - RH,Remove and Replace,0.84,0.84
1715017021,Body Controller - Rear,Remove and Install,0.42,0.42
1715017022,Body Controller - Rear,Remove and Replace,0.6,0.6
1715017031,Body Controller - LH,Remove and Install,0.78,0.78
1715017032,Body Controller - LH,Remove and Replace,1.02,1.02
1715017041,ECU - Trailer,Remove and Install,0.42,0.42
1715017042,ECU - Trailer,Remove and Replace,0.42,0.42
1715017051,Door Controller - Front - LH,Remove and Install,0.24,0.24
1715017052,Door Controller - Front - LH,Remove and Replace,0.24,0.24
1715017061,Door Controller - Front - RH,Remove and Install,0.24,0.24
1715017062,Door Controller - Front - RH,Remove and Replace,0.24,0.24
1715017071,Door Controller - Rear - LH,Remove and Install,0.18,0.18
1715017072,Door Controller - Rear - LH,Remove and Replace,0.18,0.18
1715017081,Door Controller - Rear - RH,Remove and Install,0.18,0.18
1715017082,Door Controller - Rear - RH,Remove and Replace,0.18,0.18
17150300301,Rear - MV Controller (Long Range),Remove and Install,0.42,0.42
17150300302,Rear - MV Controller (Long Range),Remove and Replace,0.42,0.42
1720078011,Radar - Cabin,Remove and Install,0.12,0.12
1720078012,Radar - Cabin,Remove and Replace,0.12,0.12
17209106,Enable Autopilot Convenience Features,Upgrade,0.48,0.48
17209126,Enable Basic Autopilot,Upgrade,0.0,0.0
17209146,Enable Full Self-Driving,Over The Air,0.0,0.0
1722037011,Camera - Forward Facing - Front Fascia,Remove and Install,0.12,0.12
1722037012,Camera - Forward Facing - Front Fascia,Remove and Replace,0.18,0.18
1722037021,Bi-Cam - Forward Facing,Remove and Install,0.3,0.3
1722037022,Bi-Cam - Forward Facing,Remove and Replace,0.3,0.3
1722037031,Fan - Camera - Windshield,Remove and Install,0.24,0.24
1722037032,Fan - Camera - Windshield,Remove and Replace,0.24,0.24
1722090011,Camera - Rear,Remove and Install,0.42,0.42
1722090012,Camera - Rear,Remove and Replace,0.42,0.42
1722110011,Camera - B-Pillar - LH,Remove and Install,0.12,0.12
1722110012,Camera - B-Pillar - LH,Remove and Replace,0.18,0.18
1722110021,Camera - Fender Flare - LH,Remove and Install,0.12,0.12
1722110022,Camera - Fender Flare - LH,Remove and Replace,0.18,0.18
1722110031,Camera - Fender Flare - RH,Remove and Install,0.12,0.12
1722110032,Camera - Fender Flare - RH,Remove and Replace,0.18,0.18
1722110041,Camera - B-Pillar - RH,Remove and Install,0.12,0.12
1722110042,Camera - B-Pillar - RH,Remove and Replace,0.18,0.18
1724076011,Interior Camera,Remove and Install,0.18,0.18
1724076012,Interior Camera,Remove and Replace,0.18,0.18
17331922,Intrusion Sensor Study - No Problem Found,Diagnosis - No Trouble Found,0.29,0.29
17333444,Intrusion Sensor Study - Replaced,Remove and Replace,0.29,0.29
17400100,Headlights - Adjust (Wall Method),Test/Adjust,0.18,0.18
17400150,Headlights - Adjust - NA (Tool Method),Test/Adjust,0.66,0.66
1740015011,Bed Light - LH,Remove and Install,0.18,0.18
1740015012,Bed Light - LH,Remove and Replace,0.18,0.18
1740015021,Bed Light - RH,Remove and Install,0.18,0.18
1740015022,Bed Light - RH,Remove and Replace,0.18,0.18
17400201801,Bed Light - LH (Long Range),Remove and Install,0.72,0.72
17400201802,Bed Light - LH (Long Range),Remove and Replace,0.72,0.72
1740056011,Lightbar - Front,Remove and Install,0.12,0.12
1740056012,Lightbar - Front,Remove and Replace,0.12,0.12
1740067011,Headlamp Assembly - LH,Remove and Install,0.6,0.6
1740067012,Headlamp Assembly - LH,Remove and Replace,0.71,0.71
1740067021,Headlamp Assembly - RH,Remove and Install,0.6,0.6
1740067022,Headlamp Assembly - RH,Remove and Replace,0.71,0.71
1740115011,Lamp - License Plate,Remove and Install,0.18,0.18
1740115012,Lamp - License Plate,Remove and Replace,0.18,0.18
1740115021,Lamp - Rear Marker - LH,Remove and Install,0.42,0.42
1740115022,Lamp - Rear Marker - LH,Remove and Replace,0.42,0.42
1740115031,Tail Lamp - Body Side - LH,Remove and Install,0.18,0.18
1740115032,Tail Lamp - Body Side - LH,Remove and Replace,0.18,0.18
1740115041,Tail Lamp - Body Side - RH,Remove and Install,0.18,0.18
1740115042,Tail Lamp - Body Side - RH,Remove and Replace,0.18,0.18
1740115051,Tail Lights - Rear Marker Lamp - RH,Remove and Install,0.42,0.42
1740115052,Lamp - Rear Marker - RH,Remove and Replace,0.42,0.42
1740115061,Lamp - Tailgate,Remove and Install,0.3,0.3
1740115062,Lamp - Tailgate,Remove and Replace,0.3,0.3
1740115071,Lamp - Reverse - LH,Remove and Install,0.42,0.42
1740115072,Lamp - Reverse - LH,Remove and Replace,0.42,0.42
1740115081,Lamp - Reverse - RH,Remove and Install,0.42,0.42
1740115082,Lamp - Reverse - RH,Remove and Replace,0.42,0.42
17403012,Coax Cable - Side Repeater - Front - LH (Replace),Remove and Replace,1.2,1.2
17403032,Coax Cable - Side Repeater - Front - LH and RH (Replace),Remove and Replace,1.2,1.2
17403112,Coax Cable - Side Repeater - Front - RH (Replace),Remove and Replace,1.2,1.2
17450306,Key Card - Program (No Keys Present),Program,0.06,0.06
17450406,Key Card - Program (Existing Key Present),Program,0.06,0.06
1745104011,BLE End Point - Front Rear,Remove and Install,0.48,0.48
1745104012,BLE End Point - Front Rear,Remove and Replace,0.71,0.71
1745104021,BLE End Point - Interior,Remove and Install,0.18,0.18
1745104022,BLE End Point - Interior,Remove and Replace,0.18,0.18
1745104031,BLE End Point - Wheel Well - Front - LH,Remove and Install,0.18,0.18
1745104032,BLE End Point - Wheel Well - Front - LH,Remove and Replace,0.18,0.18
1745104041,BLE  End Point - Rear,Remove and Install,0.42,0.42
1745104042,BLE  End Point - Rear,Remove and Replace,0.42,0.42
1745104051,"Remote and Passive Entry - Interior Endpoint, TLA, Quorvo",Remove and Install,0.71,0.71
1745104052,"Remote and Passive Entry - Interior Endpoint, TLA, Quorvo",Remove and Replace,0.71,0.71
1745104061,BLE End Point - Wheel Well - Front - RH,Remove and Install,0.18,0.18
1745104062,BLE End Point - Wheel Well - Front - RH,Remove and Replace,0.18,0.18
1745104071,BLE End Point - Wheel Well - Rear - LH,Remove and Install,0.18,0.18
1745104072,BLE End Point - Wheel Well - Rear - LH,Remove and Replace,0.18,0.18
1745104081,BLE End Point - Wheel Well - Rear - RH,Remove and Install,0.18,0.18
1745104082,BLE End Point - Wheel Well - Rear - RH,Remove and Replace,0.18,0.18
1750010301,Washer Tank Service Kit (Remove and Install),Remove and Install,0.18,0.18
1750010302,Washer Tank Service Kit (Remove and Replace),Remove and Replace,0.18,0.18
1750020121,Cap - Tank - Washer - Windshield,Remove and Install,0.06,0.06
1750020122,Cap - Tank - Washer - Windshield,Remove and Replace,0.06,0.06
1750020131,Neck - Tank - Washer - Windshield,Remove and Install,0.12,0.12
1750020132,Neck - Tank - Washer - Windshield,Remove and Replace,0.12,0.12
1750020311,Pump - Washer - Windshield,Remove and Install,0.12,0.12
1750020312,Pump - Washer - Windshield,Remove and Replace,0.12,0.12
1750020711,Sensor - Level - Washer - Windshield,Remove and Install,0.12,0.12
1750020712,Sensor - Level - Washer - Windshield,Remove and Replace,0.12,0.12
17500805,Windshield Washer Fluid - Top Off,Maintenance,0.0,0.0
1750135011,Hose - Washer - Wiper - Windshield,Remove and Install,0.12,0.12
1750135012,Hose - Washer - Wiper - Windshield,Remove and Replace,0.12,0.12
1750135021,Motor - Wiper - Windshield,Remove and Install,0.3,0.3
1750135022,Motor - Wiper - Windshield,Remove and Replace,0.3,0.3
1750135031,Wiper Arm - Windshield,Remove and Install,0.18,0.18
1750135032,Wiper Arm - Windshield,Remove and Replace,0.18,0.18
1750135041,Wiper Blade - Windshield,Remove and Install,0.06,0.06
1750135042,Wiper Blade - Windshield,Remove and Replace,0.06,0.06
1750135051,Wiper Arm and Blade Assembly - Windshield,Remove and Install,0.12,0.12
1750135052,Wiper Arm and Blade Assembly - Windshield,Remove and Replace,0.12,0.12
1753070001,"Horns - Horn Assembly, Low Tone, RH",Remove and Install,0.71,0.71
1753070002,"Horns - Horn Assembly, Low Tone, RH",Remove and Replace,0.71,0.71
1753072011,"Horns - Horn Assembly, Low Tone, LH",Remove and Install,0.71,0.71
1753072012,"Horns - Horn Assembly, Low Tone, LH",Remove and Replace,0.71,0.71
1753072021,"Horns - Horn Assembly, High Tone, RH",Remove and Install,0.71,0.71
1753072022,"Horns - Horn Assembly, High Tone, RH",Remove and Replace,0.71,0.71
1810021011,"Sensor - Cabin Temperature, Fan Driven",Remove and Install,0.06,0.06
1810021012,"Sensor - Cabin Temperature, Fan Driven",Remove and Replace,0.06,0.06
1810021021,Harness - Megavac - Center,Remove and Install,4.08,4.08
1810021022,Harness - Megavac - Center,Remove and Replace,4.08,4.08
1810021031,HVAC Distribution,Remove and Install,2.34,2.34
1810021032,HVAC Distribution,Remove and Replace,2.34,2.34
1810021041,Wet Side - HVAC,Remove and Install,3.3,3.3
1810021042,Wet Side - HVAC,Remove and Replace,3.3,3.3
1810021051,Sensor - Cabin HVAC - Relative Humidity and Temp,Remove and Install,0.48,0.48
1810021052,Sensor - Cabin HVAC - Relative Humidity and Temp,Remove and Replace,0.48,0.48
1810021061,HEPA Filter,Remove and Install,0.06,0.06
