Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
YES,Model S,18,10100008,Tesla Body Repair - Mechanical Labor,Body Shop,0.0,0.0
NO,Model S,18,10100125302,"GUSSET RAMP, LEFT",Remove and Replace,1.08,1.08
NO,Model S,18,10100125702,"REAR QUARTER OUTER, LEFT HAND",Remove and Replace,2.22,2.22
NO,Model S,18,10100125802,"REAR QUARTER OUTER, RIGHT HAND",Remove and Replace,2.22,2.22
NO,Model S,18,10100126102,"ROOF RAIL OUTER, LEFT HAND",Remove and Replace,50.0,50.0
NO,Model S,18,10100126202,"ROOF RAIL OUTER, RIGHT HAND",Remove and Replace,50.0,50.0
NO,Model S,18,10100139702,Gusset Ramp Assembly,Remove and Replace,1.08,1.08
NO,Model S,18,10100144701,Panel - Quarter - Rear - Outer - LH,Remove and Install,0.0,0.0
NO,Model S,18,10100144702,Panel - Quarter - Rear - Outer - LH,Remove and Replace,0.0,0.0
NO,Model S,18,10100144901,Panel - Cantrail - LH,,0.0,0.0
NO,Model S,18,10100144902,Panel - Cantrail - LH,,0.0,0.0
NO,Model S,18,10100301036,Hood | Complete | Seam Sealer,Installation,0.72,0.72
NO,Model S,18,10100301202,SECOND ROW SEATBELT BUCKLE MOUNT,Remove and Replace,0.84,0.84
NO,Model S,18,10100301302,REAR TORQUE BOX CROSSMEMBER (UPPER),Remove and Replace,7.6,7.6
NO,Model S,18,10100302,Hood Assembly (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,10100302702,ASSEMBLY - PANEL  REAR SEAT FLOOR,Remove and Replace,5.04,5.04
NO,Model S,18,10100502,Acoustic Panel - Hood (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,10100651036,Rear Door | Complete | Seam Seal,Installation,0.54,0.54
NO,Model S,18,10100701036,Liftgate | Complete | Seam Seal,Installation,1.14,1.14
NO,Model S,18,10101005202,ASSEMBLY - COWL TOP,Remove and Replace,4.68,4.68
NO,Model S,18,10101005602,DASH PANEL,Remove and Replace,6.45,6.45
NO,Model S,18,10101029202,"Cowl Top (Vehicles Built On or After November 20, 2021)",Remove and Replace,2.1,2.1
NO,Model S,18,10101804702,ASSEMBLY - TRUNK PANEL,Remove and Replace,6.35,6.35
NO,Model S,18,10101805202,ASSEMBLY- 2ND ROW RETRACTOR PANEL - LEFT HAND,Remove and Replace,4.74,4.74
NO,Model S,18,10101805302,ASSEMBLY- 2ND ROW RETRACTOR PANEL - RIGHT HAND,Remove and Replace,4.74,4.74
NO,Model S,18,10101805402,ASSEMBLY- EXTENSION - REAR TRUNK FLOOR PANEL  - LEFT HAND,Remove and Replace,2.76,2.76
NO,Model S,18,10101805502,ASSEMBLY- EXTENSION - REAR TRUNK FLOOR PANEL  - RIGHT HAND,Remove and Replace,2.76,2.76
NO,Model S,18,10101805602,"ASY, TRUNK WATERFALL CROSSMEMBER UPPER",Remove and Replace,10.4,10.4
NO,Model S,18,10101805702,BUMPER PLATE - LEFT HAND,Remove and Replace,7.6,7.6
NO,Model S,18,10101805802,BUMPER PLATE - RIGHT HAND,Remove and Replace,7.6,7.6
NO,Model S,18,10101805902,PANEL  - TRUNK - REAR WATERFALL,Remove and Replace,3.84,3.84
NO,Model S,18,10101806002,PNL-RR TRUNK FLOOR,Remove and Replace,3.66,3.66
NO,Model S,18,10101806302,TRUNK WATERFALL CROSSMEMBER LOWER,Remove and Replace,11.3,11.3
NO,Model S,18,10101817602,PANEL - TRUNK WATERFALL,Remove and Replace,4.2,4.2
NO,Model S,18,10101817702,ASSEMBLY - REAR CLOSEOUT PANEL,Remove and Replace,7.3,7.3
NO,Model S,18,10101817802,ASSEMBLY PANEL   P1P2 CLOSEOUT RIGHT HAND,Remove and Replace,1.38,1.38
NO,Model S,18,10101817902,ASSEMBLY PANEL  MLDS P1P2 CLOSEOUT LEFT HAND,Remove and Replace,1.38,1.38
NO,Model S,18,10101818002,ASSEMBLY-MEMBER RAIL REAR LEFT HAND,Remove and Replace,33.4,33.4
NO,Model S,18,10101818102,ASSEMBLY-MEMBER RAIL REAR RIGHT HAND,Remove and Replace,33.4,33.4
NO,Model S,18,10101818202,"ASY, MOTORBAY COVER",Remove and Replace,4.14,4.14
NO,Model S,18,10101818502,REAR RAIL COMPLETE - RIGHT HAND,Remove and Replace,15.0,15.0
NO,Model S,18,10101818602,REAR RAIL COMPLETE LEFT HAND,Remove and Replace,15.0,15.0
NO,Model S,18,10101821302,"Rear Panel Assembly (Vehicles Built After May 21, 2024)",Remove and Replace,7.0,7.0
NO,Model S,18,10101821902,"Rear Panel Assembly (Vehicles Built Through May 21, 2024)",Remove and Replace,6.2,6.2
NO,Model S,18,10101902002,"WHEEL ARCH OUTER, LEFT HAND",Remove and Replace,18.85,18.85
NO,Model S,18,10101902102,"WHEEL ARCH OUTER, RIGHT HAND",Remove and Replace,18.85,18.85
NO,Model S,18,10101917702,Wheelhouse Outer (Section) (Vehicles Built for North America Only),Remove and Replace,14.8,14.8
NO,Model S,18,10101917802,Wheelhouse Outer (Section) (Vehicles Built for North America Only),Remove and Replace,14.8,14.8
NO,Model S,18,10101918202,Wheelhouse Outer (Section) (Vehicles Not Built for North America),Remove and Replace,14.55,14.55
NO,Model S,18,10101918302,Wheelhouse Outer (Section) (Vehicles Not Built for North America),Remove and Replace,14.55,14.55
NO,Model S,18,10101920502,Rear Wheelhouse Extension,Remove and Replace,1.56,1.56
NO,Model S,18,10102706302,B–PILLAR UPPER NUT PLATE,Remove and Replace,38.95,38.95
NO,Model S,18,10102808,NOT APPLICABLE - DO NOT USE,Restore,0.0,0.0
NO,Model S,18,10102902202,BATTERY FLOW NUT REPLACEMENT,Remove and Replace,0.48,0.48
NO,Model S,18,10102908,NOT APPLICABLE - DO NOT USE,Restore,0.0,0.0
NO,Model S,18,10104002,Roof Assembly (without Panoramic Roof) (Remove & Replace),Remove and Replace,7.6,7.6
NO,Model S,18,10106202,Door Assembly - Rear - LH (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,18,10106302,Door Assembly - Rear - RH (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,18,10107002,Liftgate (Remove & Replace),Remove and Replace,3.36,3.36
YES,Model S,18,10108608,Tesla Body Repair - Body Labor,Body Shop,0.0,0.0
YES,Model S,18,10108808,Tesla Body Repair - Sublet,Body Shop,0.0,0.0
YES,Model S,18,10109008,Structural Body Repair,Repair,0.0,0.0
YES,Model S,18,10109108,Non-Structural Body Repair,Restore,0.0,0.0
YES,Model S,18,10182019,Customer Generated Quote - Issue (Transaction) Resolved - Bound,General diagnosis conclusion,0.0,0.0
NO,Model S,18,10200702,Sensor - HVAC - Light/Temperature/Humidity (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,18,10203002,Glass - Rear Quarter - LH (Remove & Replace),Remove and Replace,1.8,1.8
NO,Model S,18,10203102,Glass - Rear Quarter - RH (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model S,18,10204002,Backlight Glass (Remove & Replace),Remove and Replace,1.32,1.32
NO,Model S,18,10205002,Glass - Roof - Fixed (Remove & Replace),Remove and Replace,1.02,1.02
YES,Model S,18,1027521,Assistance with Refund of Reservation,Test/Adjust,0.0,0.0
NO,Model S,18,11330052,Body Damper - Liftgate - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330062,Body Damper - Liftgate - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330072,Damper Wedge - Liftgate - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330082,Damper Wedge - Liftgate - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330502,Gas Strut - Hood - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330602,Gas Strut - Hood - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330702,C-Clips - Strut - Hood - LH (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330722,C-Clips - Strut - Liftgate - LH (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11330822,C-Clips - Strut - Liftgate - RH (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11332402,Module - Door Controller - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,11332502,Module - Door Controller - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,11332902,C-Clips - Strut - Hood - RH (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11334202,Power Strut - Liftgate (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,11334402,Strut - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11334802,Module - Liftgate Control (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,11335202,Overslam - Liftgate - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11335212,Overslam - Liftgate - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11339102,Bump Stop - Hood (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11351502,Latch - Door - Rear - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,11351602,Latch - Door - Rear - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,11352502,Striker - Door - Rear - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11352602,Striker - Door - Rear - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11352902,Striker - Hood (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11353402,Striker - Liftgate (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11353412,Cover - Striker - Trunk (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11355002,Latch - Liftgate (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11357002,Exterior Release Switch - Liftgate (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,11404102,Handle - Emergency Release - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11452002,Handle - Exterior Release - Door - Rear - LH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,11452102,Handle - Exterior Release - Door - Rear - RH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,11452202,Module - Door Handle Controller – Rear - RH - Generation 3.0 (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,11452302,Module - Door Handle Controller – Rear - LH - Generation 3.0 (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,11453202,Grip - Door - Exterior Handle - Rear - LH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,11453302,Grip - Door - Exterior Handle - Rear - RH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,11454702,LED - Door - Exterior Handle - Rear - LH (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,18,11454802,LED - Door - Exterior Handle - Rear - RH (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,18,11456202,Press Sensor - Door - Exterior Handle - Rear - LH (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,11456302,Press Sensor - Door - Exterior Handle - Rear - RH (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,11457442,Paddle Gear - Handle - Exterior Release - Door - Rear - LH - Generation 3.0 (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,18,11457502,Position Switch Harness - Door Handle (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,18,11457642,Paddle Gear - Handle - Exterior Release - Door - Rear - RH - Generation 3.0 (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,18,11459002,Handle Motor - Exterior Release - Door - Rear - LH - Generation 3.0 (Remove and Replace),Remove and Replace,0.78,0.78
NO,Model S,18,11459102,Handle Motor - Exterior Release - Door - Rear - RH - Generation 3.0 (Remove and Replace),Remove and Replace,0.78,0.78
NO,Model S,18,11500302,Door Glass - LH - Rear (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,11500402,Door Glass - RH - Rear (Remove & Replace),Remove and Replace,0.3,0.3
YES,Model S,18,11700004,Adjustment: Seal,Test/Adjust,0.2,0.2
NO,Model S,18,11700072,Closeout Panel - Latch - C-Pillar - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,11700082,Closeout Panel - Latch - C-Pillar - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,11700512,Carrier - Seal - Rear - B-Pillar - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,11700612,Carrier - Seal - Rear - B-Pillar - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,11701452,Closeout Panel - Door - Rear - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,11701552,Closeout Panel - Door - Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,11701802,Seal - Hood (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11701812,Aero Seal - Hood (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11701902,Seal - Lip - Trunk Trim Center (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11702002,Seal - Liftgate (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11702502,Seal - Outer Belt - Rear Door - RH (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11704402,Seal - Outer Belt - Rear Door - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11704502,Seal - Outer Belt - Rear Door- RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,11705402,Seal - Secondary - Rear Door - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,11705502,Seal - Secondary - Rear Door - RH (Remove & Replace),Remove and Replace,0.12,0.12
YES,Model S,18,12000004,Adjustment: Exterior Trim,Test/Adjust,0.2,0.2
NO,Model S,18,12010202,Noise Absorber - Motor Bay - Rear (Remove & Replace),Remove and Replace,2.82,2.82
NO,Model S,18,12030502,Panel - Aero Shield - Mid (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12030802,Panel - Diffuser Tray - Rear (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,12030902,Rails - Diffuser Tray Rear - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12031002,Rails - Diffuser Tray Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12050602,Vehicle Configuration Badge (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,12050606,Vehicle Configuration Badge (Retrofit),Retrofit,0.12,0.12
NO,Model S,18,12050607,Vehicle Configuration Badge (Remove),Modify,0.06,0.06
NO,Model S,18,12050702,Tesla Badge - Rear (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12054102,Plaid Graphic Badge (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12054202,Plaid Letter Badge (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,12091102,Door Mirror Assembly - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,12091202,Door Mirror Assembly - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,12091702,Skull Cap - Door Mirror - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12091802,Skull Cap - Door Mirror - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12092002,Glass - Door Mirror - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12092102,Glass - Door Mirror - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12200102,Applique - B-Pillar - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12200112,Cover - Applique - B-Pillar - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12200122,Cover - Applique - B-Pillar - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12200202,Applique - B-Pillar - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,12201002,Spoiler–Rear-Replace (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,18,12201602,Scuff Plate - Rocker Panel - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,12201702,Scuff Plate - Rocker Panel - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,12207002,Applique - Liftgate (Non-Global) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,12207006,Mud Flaps (Retrofit),Retrofit,0.06,0.06
NO,Model S,18,12207022,Applique - Liftgate (Global) (Remove & Replace),Remove and Replace,0.12,0.12
YES,Model S,18,12208583,Mud Flaps (PDI Retrofit),Retrofit,0.0,0.0
NO,Model S,18,12220402,Spoiler - Rear (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,12220407,Spoiler - Rear (Remove),Modify,0.18,0.18
NO,Model S,18,12250902,Panel - Cowl Screen (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,12251012,Cover - Shock Tower - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12251112,Cover - Shock Tower - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12270402,Trim - Liftgate Trough - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12270502,Trim - Liftgate Trough - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,12300202,Assembly - Trailer Hitch (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,12302102,ECU - Trailer Hitch (Remove and Replace),Remove and Replace,0.18,0.18
YES,Model S,18,12302302,Ball Neck - Trailer Hitch (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,12505744,Vehicle Wrap – (Removal),Retrofit,0.0,0.0
YES,Model S,18,13000004,Diagnosis: Seats,Test/Adjust,0.5,0.5
NO,Model S,18,13010412,Fan - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,18,13010602,Module - Memory Seat  (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13010800401,Light - Driver Seat (2025+),Remove and Install,0.48,0.48
NO,Model S,18,13010800402,Light - Driver Seat (2025+),Remove and Replace,0.48,0.48
NO,Model S,18,13011002,Track - Outer - Driver's Seat (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,13011202,Motor - Seat Track - Driver Seat (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,13011502,Motor - Seat Tilt - Driver Seat (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,13011602,Motor - Seat Height - Driver's Seat (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,18,13012002,Riser - Outer - Driver Seat (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,13012502,Sensor - Position - Seat Track - 1st Row Seat - LH (Remove and Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13012602,Sensor - Position - Seat Track - 1st Row Seat - RH (Remove and Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13014102,Power Lumbar Assembly - Driver Seat (Remove and Replace),Remove and Replace,0.6,0.6
NO,Model S,18,13015002,Switch - Seat Height Adjust - Driver's Seat (1st Generation Seat)  (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13015102,Switch - Back Rest and Cushion Adjust - Driver's Seat (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13015152,Switch - Back Rest and Cushion Adjust - Driver Seat (2nd Generation Seat) (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13016002,Motor - Headrest - Driver's (Premium Seats) (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,18,13016052,Motor - Headrest - Driver (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,13016202,Controller - Driver Seat (Remove and Replace),Remove and Replace,0.54,0.54
NO,Model S,18,13018102,Button - Cushion Adjust - Driver Seat (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13020072,Switch - Seat Fold - 2nd Row - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13020082,Switch - Seat Fold - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13040012,Microphone - Seat - Driver (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,13040102,1st Row Seat Assembly - LH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,13040202,1st Row Seat Assembly - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13041002,Shell - Seat Back - Driver (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13041052,Shell - Seat Back - Driver (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13042002,Trim - Headrest - Driver's (Premium Seats) (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13043072,Back Rest - Driver (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model S,18,13044002,Base Assembly - Driver's Seat (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,13050006,Flap - ISOFIX - Pair,Retrofit,0.48,0.48
NO,Model S,18,13050012,Support Base - 2nd Row Cushion (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13050092,Bun - Armrest - 2nd Row (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13050102,Seat Assembly - 2nd Row (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13050702,Headrest - 2nd Row - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13050802,Headrest - 2nd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13051002,Seat Cushion - Lower - 2nd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13051402,Seat Cushion - Lower - 2nd Row - Executive - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13051902,Switch - Seat Fold - 2nd Row - Trunk (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13053512,Support Block - 2nd Row Cushion - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13053522,Support Block - 2nd Row Cushion - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13054002,Seat Back - 2nd Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13054007,Seat Back Assembly - 2nd Row - LH - Enable 3rd Row Seat Striker,Modify,0.18,0.18
NO,Model S,18,13054102,Seat Back - 2nd Row - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13054402,Seat Back Assembly - 2nd Row - Executive (Remove and Replace),Remove and Replace,0.42,0.42
NO,Model S,18,13054702,Substrate - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13054802,Substrate - Seat Back - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13055102,Bolster - Outer - Seat - 2nd Row - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13055202,Bolster - Outer - Seat - 2nd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13055502,Release - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13055602,Release - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13055902,Latch - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13056002,Latch - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13056302,Striker - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13056402,Striker - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13056602,Seat Cushion - Lower - 2nd Row - Executive - RH (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13057002,Substrate - Seat Back - 2nd Row Seat - RH (Remove and Replace),Remove and Replace,0.48,0.48
NO,Model S,18,13057102,Pivot Sleeve - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13057302,Pivot Sleeve - Seat Back - 2nd Row - Center (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13057552,Collar - Static - Pivot - 2nd Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13057562,Collar - Static - Pivot - 2nd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13057602,Cover - Pivot - 2nd Row (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13058002,Armrest - 2nd Row (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,13058012,Closeout - Armrest - 2nd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13059702,Microphone - Seat - 2nd Row - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,13059802,Microphone - Seat - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13060102,Seat Assembly - 3rd Row (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,13060208,Seat Assembly - 3rd Row - Remove,Restore,0.48,0.48
NO,Model S,18,13061002,Lanyard - Seat - 3rd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13065102,Latch - Headrest - 3rd Row (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,13070102,Foam - Cushion - Driver Seat,Remove and Replace,1.2,1.2
NO,Model S,18,13070152,Foam - Cushion - Driver Seat (2nd Generation) (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,18,13071002,Cover - Back Rest - Driver's Seat (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,18,13071012,Cover - Back Rest - Driver (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,13071132,Cushion Assembly - Driver Seat（Remove & Replace）,Remove and Replace,0.72,0.72
NO,Model S,18,13071162,Headrest - Driver Seat (Sport Seat) (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13071302,Foam - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,13072002,Trim - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,18,13072202,Cover - Cushion - Driver Seat (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,18,13072602,Foam - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,13073202,Heater Pad - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,18,13073602,Module - Seat Heater - Driver Seat  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13073702,Module - Seat Heater - Passenger Seat (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,13081002,Cover - Seat back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,13081102,Cover - Seat back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,13082102,Foam - Seat back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,18,13082122,Trim - Seat Back – 2nd Row – LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,13082202,Trim - Seat Back – 2nd Row – RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,13082302,Back Panel – 2nd Row Seat – LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,13082312,Back Panel – 2nd Row Seat – RH (Remove & Replace),Remove and Replace,0.06,0.06
